,State,Year,Quarter,Pincode,Reg_Users
584,Arunanchal Pradesh,2022,3,791001,18476
585,Arunanchal Pradesh,2022,3,792103,18186
586,Arunanchal Pradesh,2022,3,792001,14676
587,Arunanchal Pradesh,2022,3,790104,13227
588,Arunanchal Pradesh,2022,3,792110,12755
589,Arunanchal Pradesh,2022,3,791109,11498
590,Arunanchal Pradesh,2022,4,791110,40977
591,Arunanchal Pradesh,2022,4,791111,36205
592,Arunanchal Pradesh,2022,4,791113,26077
593,Arunanchal Pradesh,2022,4,791102,25161
594,Arunanchal Pradesh,2022,4,791001,19310
595,Arunanchal Pradesh,2022,4,792103,19033
596,Arunanchal Pradesh,2022,4,792001,15408
597,Arunanchal Pradesh,2022,4,790104,13837
598,Arunanchal Pradesh,2022,4,792110,13271
599,Arunanchal Pradesh,2022,4,791109,12089
600,Assam,2018,1,781032,7209
601,Assam,2018,1,781001,5507
602,Assam,2018,1,781022,5418
603,Assam,2018,1,781038,4731
604,Assam,2018,1,783380,4571
605,Assam,2018,1,785001,4526
606,Assam,2018,1,781011,4127
607,Assam,2018,1,786001,4122
608,Assam,2018,1,781009,3639
609,Assam,2018,1,781028,3517
610,Assam,2018,2,781032,10189
611,Assam,2018,2,781022,7914
612,Assam,2018,2,781001,7685
613,Assam,2018,2,781038,6711
614,Assam,2018,2,783380,6411
615,Assam,2018,2,785001,6375
616,Assam,2018,2,781011,5954
617,Assam,2018,2,786001,5881
618,Assam,2018,2,781009,5216
619,Assam,2018,2,781028,5010
620,Assam,2018,3,781032,13555
621,Assam,2018,3,781022,10377
622,Assam,2018,3,781001,10057
623,Assam,2018,3,785001,8633
624,Assam,2018,3,781038,8582
625,Assam,2018,3,783380,8312
626,Assam,2018,3,781011,7916
627,Assam,2018,3,786001,7732
628,Assam,2018,3,781028,6759
629,Assam,2018,3,781009,6651
630,Assam,2018,4,781032,17802
631,Assam,2018,4,781022,13976
632,Assam,2018,4,781001,12969
633,Assam,2018,4,781038,11283
634,Assam,2018,4,785001,10937
635,Assam,2018,4,783380,10374
636,Assam,2018,4,781011,10054
637,Assam,2018,4,786001,9765
638,Assam,2018,4,781028,8801
639,Assam,2018,4,781019,8559
640,Assam,2019,1,781032,21003
641,Assam,2019,1,781022,16624
642,Assam,2019,1,781001,15399
643,Assam,2019,1,781038,13630
644,Assam,2019,1,785001,12724
645,Assam,2019,1,783380,12282
646,Assam,2019,1,781011,11982
647,Assam,2019,1,786001,11437
648,Assam,2019,1,781028,10474
649,Assam,2019,1,781019,10045
650,Assam,2019,2,781032,24543
651,Assam,2019,2,781022,19460
652,Assam,2019,2,781001,17922
653,Assam,2019,2,781038,15681
654,Assam,2019,2,783380,14452
655,Assam,2019,2,785001,14373
656,Assam,2019,2,781011,13970
657,Assam,2019,2,786001,13366
658,Assam,2019,2,781009,12874
659,Assam,2019,2,781028,12313
660,Assam,2019,3,781032,27912
661,Assam,2019,3,781022,22162
662,Assam,2019,3,781001,20205
663,Assam,2019,3,781038,17651
664,Assam,2019,3,783380,16289
665,Assam,2019,3,785001,16065
666,Assam,2019,3,781011,15923
667,Assam,2019,3,781009,15432
668,Assam,2019,3,786001,15231
669,Assam,2019,3,781028,13989
670,Assam,2019,4,781032,30419
671,Assam,2019,4,781022,24236
672,Assam,2019,4,781001,21980
673,Assam,2019,4,781038,19306
674,Assam,2019,4,783380,17946
675,Assam,2019,4,785001,17515
676,Assam,2019,4,781011,17500
677,Assam,2019,4,781009,17023
678,Assam,2019,4,786001,16755
679,Assam,2019,4,781028,15378
680,Assam,2020,1,781032,33205
681,Assam,2020,1,781022,26607
682,Assam,2020,1,781001,24106
683,Assam,2020,1,781038,21242
684,Assam,2020,1,783380,19871
685,Assam,2020,1,781011,19355
686,Assam,2020,1,785001,19193
687,Assam,2020,1,781009,18666
688,Assam,2020,1,786001,18552
689,Assam,2020,1,781028,17121
690,Assam,2020,2,781032,36494
691,Assam,2020,2,781022,29237
692,Assam,2020,2,781001,26634
693,Assam,2020,2,781038,23439
694,Assam,2020,2,783380,22873
695,Assam,2020,2,781011,21654
696,Assam,2020,2,785001,21271
697,Assam,2020,2,786001,20738
698,Assam,2020,2,781009,19800
699,Assam,2020,2,781028,19046
700,Assam,2020,3,781032,39646
701,Assam,2020,3,781022,31853
702,Assam,2020,3,781001,29045
703,Assam,2020,3,781038,25600
704,Assam,2020,3,783380,25150
705,Assam,2020,3,781011,23762
706,Assam,2020,3,785001,23212
707,Assam,2020,3,786001,22736
708,Assam,2020,3,781028,20913
709,Assam,2020,3,781009,20809
710,Assam,2020,4,781032,43335
711,Assam,2020,4,781022,34873
712,Assam,2020,4,781001,31894
713,Assam,2020,4,781038,27985
714,Assam,2020,4,783380,27308
715,Assam,2020,4,781011,26044
716,Assam,2020,4,785001,25298
717,Assam,2020,4,786001,24846
718,Assam,2020,4,781028,22952
719,Assam,2020,4,782435,22802
720,Assam,2021,1,781032,46783
721,Assam,2021,1,781022,37652
722,Assam,2021,1,781001,34483
723,Assam,2021,1,781038,30260
724,Assam,2021,1,783380,29414
725,Assam,2021,1,781011,28064
726,Assam,2021,1,785001,27259
727,Assam,2021,1,786001,26762
728,Assam,2021,1,781028,24813
729,Assam,2021,1,782435,24658
730,Assam,2021,2,781032,49999
731,Assam,2021,2,781022,40254
732,Assam,2021,2,781001,36847
733,Assam,2021,2,781038,32353
734,Assam,2021,2,783380,31551
735,Assam,2021,2,781011,30045
736,Assam,2021,2,785001,29194
737,Assam,2021,2,786001,28664
738,Assam,2021,2,781028,26557
739,Assam,2021,2,782435,26455
740,Assam,2021,3,781032,53594
741,Assam,2021,3,781022,43191
742,Assam,2021,3,781001,39514
743,Assam,2021,3,781038,34724
744,Assam,2021,3,783380,34031
745,Assam,2021,3,781011,32293
746,Assam,2021,3,785001,31327
747,Assam,2021,3,786001,30785
748,Assam,2021,3,782435,28639
749,Assam,2021,3,781028,28555
750,Assam,2021,4,781032,57249
751,Assam,2021,4,781022,46108
752,Assam,2021,4,781001,42225
753,Assam,2021,4,781038,37135
754,Assam,2021,4,783380,36481
755,Assam,2021,4,781011,34495
756,Assam,2021,4,785001,33508
757,Assam,2021,4,786001,32892
758,Assam,2021,4,782435,30729
759,Assam,2021,4,781028,30534
760,Assam,2022,1,781032,60632
761,Assam,2022,1,781022,48859
762,Assam,2022,1,781001,44765
763,Assam,2022,1,781038,39366
764,Assam,2022,1,783380,38840
765,Assam,2022,1,781011,36583
766,Assam,2022,1,785001,35517
767,Assam,2022,1,786001,34879
768,Assam,2022,1,782435,32753
769,Assam,2022,1,781028,32414
770,Assam,2022,2,781032,63866
771,Assam,2022,2,781022,51543
772,Assam,2022,2,781001,47222
773,Assam,2022,2,781038,41519
774,Assam,2022,2,783380,41067
775,Assam,2022,2,781011,38612
776,Assam,2022,2,785001,37438
777,Assam,2022,2,786001,36760
778,Assam,2022,2,782435,34642
779,Assam,2022,2,781028,34231
780,Assam,2022,3,781032,67280
781,Assam,2022,3,781022,54277
782,Assam,2022,3,781001,49784
783,Assam,2022,3,781038,43745
784,Assam,2022,3,783380,43396
785,Assam,2022,3,781011,40762
786,Assam,2022,3,785001,39413
787,Assam,2022,3,786001,38716
788,Assam,2022,3,782435,36615
789,Assam,2022,3,781028,36089
790,Assam,2022,4,781032,70664
791,Assam,2022,4,781022,57039
792,Assam,2022,4,781001,52292
793,Assam,2022,4,781038,45987
794,Assam,2022,4,783380,45548
795,Assam,2022,4,781011,42885
796,Assam,2022,4,785001,41419
797,Assam,2022,4,786001,40689
798,Assam,2022,4,782435,38441
799,Assam,2022,4,781028,37934
800,Bihar,2018,1,800001,71092
801,Bihar,2018,1,800006,51989
802,Bihar,2018,1,800020,46299
803,Bihar,2018,1,845401,26349
804,Bihar,2018,1,823001,22311
805,Bihar,2018,1,801503,20404
806,Bihar,2018,1,845438,20223
807,Bihar,2018,1,842001,20084
808,Bihar,2018,1,812001,20071
809,Bihar,2018,1,842002,20024
810,Bihar,2018,2,800001,94711
811,Bihar,2018,2,800006,68659
812,Bihar,2018,2,800020,60774
813,Bihar,2018,2,845401,36977
814,Bihar,2018,2,823001,30395
815,Bihar,2018,2,845438,28375
816,Bihar,2018,2,842001,27334
817,Bihar,2018,2,801503,27233
818,Bihar,2018,2,812001,26979
819,Bihar,2018,2,842002,26341
820,Bihar,2018,3,800001,112494
821,Bihar,2018,3,800006,82368
822,Bihar,2018,3,800020,72430
823,Bihar,2018,3,845401,45977
824,Bihar,2018,3,823001,37326
825,Bihar,2018,3,845438,35432
826,Bihar,2018,3,842001,32797
827,Bihar,2018,3,801503,32597
828,Bihar,2018,3,812001,31778
829,Bihar,2018,3,842002,31195
830,Bihar,2018,4,800001,134254
831,Bihar,2018,4,800006,97937
832,Bihar,2018,4,800020,86072
833,Bihar,2018,4,845401,56938
834,Bihar,2018,4,823001,46023
835,Bihar,2018,4,845438,44617
836,Bihar,2018,4,842001,39428
837,Bihar,2018,4,801503,39106
838,Bihar,2018,4,812001,38300
839,Bihar,2018,4,802301,38256
840,Bihar,2019,1,800001,155763
841,Bihar,2019,1,800006,112180
842,Bihar,2019,1,800020,98591
843,Bihar,2019,1,845401,67473
844,Bihar,2019,1,823001,53758
845,Bihar,2019,1,845438,53452
846,Bihar,2019,1,801503,45773
847,Bihar,2019,1,842001,45763
848,Bihar,2019,1,802301,44801
849,Bihar,2019,1,812001,44256
850,Bihar,2019,2,800001,176131
851,Bihar,2019,2,800006,122307
852,Bihar,2019,2,800020,108548
853,Bihar,2019,2,845401,76909
854,Bihar,2019,2,845438,61028
855,Bihar,2019,2,823001,59743
856,Bihar,2019,2,842001,52549
857,Bihar,2019,2,801503,51154
858,Bihar,2019,2,802301,50446
859,Bihar,2019,2,812001,50398
860,Bihar,2019,3,800001,194197
861,Bihar,2019,3,800006,131686
862,Bihar,2019,3,800020,117437
863,Bihar,2019,3,845401,85543
864,Bihar,2019,3,845438,68041
865,Bihar,2019,3,823001,65720
866,Bihar,2019,3,842001,58919
867,Bihar,2019,3,801503,56571
868,Bihar,2019,3,812001,55738
869,Bihar,2019,3,802301,55612
870,Bihar,2019,4,800001,210421
871,Bihar,2019,4,800006,141267
872,Bihar,2019,4,800020,126595
873,Bihar,2019,4,845401,95162
874,Bihar,2019,4,845438,76410
875,Bihar,2019,4,823001,71999
876,Bihar,2019,4,842001,64740
877,Bihar,2019,4,801503,61692
878,Bihar,2019,4,802301,61027
879,Bihar,2019,4,812001,60690
880,Bihar,2020,1,800001,226061
881,Bihar,2020,1,800006,149937
882,Bihar,2020,1,800020,135524
883,Bihar,2020,1,845401,105308
884,Bihar,2020,1,845438,85599
885,Bihar,2020,1,823001,78258
886,Bihar,2020,1,842001,70891
887,Bihar,2020,1,801503,66952
888,Bihar,2020,1,846004,66311
889,Bihar,2020,1,802301,66179
890,Bihar,2020,2,800001,239180
891,Bihar,2020,2,800006,156697
892,Bihar,2020,2,800020,143564
893,Bihar,2020,2,845401,116500
894,Bihar,2020,2,845438,95794
895,Bihar,2020,2,823001,84238
896,Bihar,2020,2,842001,76881
897,Bihar,2020,2,801503,72440
898,Bihar,2020,2,846004,72384
899,Bihar,2020,2,802301,71937
900,Bihar,2020,3,800001,254577
901,Bihar,2020,3,800006,165587
902,Bihar,2020,3,800020,153436
903,Bihar,2020,3,845401,128397
904,Bihar,2020,3,845438,105491
905,Bihar,2020,3,823001,91491
906,Bihar,2020,3,842001,83156
907,Bihar,2020,3,846004,79075
908,Bihar,2020,3,801503,78835
909,Bihar,2020,3,802301,77893
910,Bihar,2020,4,800001,271953
911,Bihar,2020,4,800006,176286
912,Bihar,2020,4,800020,164391
913,Bihar,2020,4,845401,139691
914,Bihar,2020,4,845438,114907
915,Bihar,2020,4,823001,98986
916,Bihar,2020,4,842001,89605
917,Bihar,2020,4,846004,85920
918,Bihar,2020,4,801503,85326
919,Bihar,2020,4,802301,84588
920,Bihar,2021,1,800001,291064
921,Bihar,2021,1,800006,188807
922,Bihar,2021,1,800020,176118
923,Bihar,2021,1,845401,151249
924,Bihar,2021,1,845438,124418
925,Bihar,2021,1,823001,106623
926,Bihar,2021,1,842001,96473
927,Bihar,2021,1,846004,92791
928,Bihar,2021,1,801503,91718
929,Bihar,2021,1,802301,91053
930,Bihar,2021,2,800001,310396
931,Bihar,2021,2,800006,201509
932,Bihar,2021,2,800020,187797
933,Bihar,2021,2,845401,162194
934,Bihar,2021,2,845438,133423
935,Bihar,2021,2,823001,113959
936,Bihar,2021,2,842001,103177
937,Bihar,2021,2,846004,99223
938,Bihar,2021,2,801503,98037
939,Bihar,2021,2,802301,97433
940,Bihar,2021,3,800001,331994
941,Bihar,2021,3,800006,215907
942,Bihar,2021,3,800020,200899
943,Bihar,2021,3,845401,174765
944,Bihar,2021,3,845438,143642
945,Bihar,2021,3,823001,122153
946,Bihar,2021,3,842001,110719
947,Bihar,2021,3,846004,106541
948,Bihar,2021,3,801503,105096
949,Bihar,2021,3,802301,104690
950,Bihar,2021,4,800001,354049
951,Bihar,2021,4,800006,230673
952,Bihar,2021,4,800020,214343
953,Bihar,2021,4,845401,187426
954,Bihar,2021,4,845438,154094
955,Bihar,2021,4,823001,130535
956,Bihar,2021,4,842001,118411
957,Bihar,2021,4,846004,113937
958,Bihar,2021,4,801503,112216
959,Bihar,2021,4,802301,112066
960,Bihar,2022,1,800001,374585
961,Bihar,2022,1,800006,244496
962,Bihar,2022,1,800020,226982
963,Bihar,2022,1,845401,199667
964,Bihar,2022,1,845438,164043
965,Bihar,2022,1,823001,138345
966,Bihar,2022,1,842001,125613
967,Bihar,2022,1,846004,120989
968,Bihar,2022,1,802301,119021
969,Bihar,2022,1,801503,118829
970,Bihar,2022,2,800001,394289
971,Bihar,2022,2,800006,257919
972,Bihar,2022,2,800020,239192
973,Bihar,2022,2,845401,211280
974,Bihar,2022,2,845438,173688
975,Bihar,2022,2,823001,145953
976,Bihar,2022,2,842001,132578
977,Bihar,2022,2,846004,127805
978,Bihar,2022,2,802301,125702
979,Bihar,2022,2,801503,125223
980,Bihar,2022,3,800001,414926
981,Bihar,2022,3,800006,272017
982,Bihar,2022,3,800020,251896
983,Bihar,2022,3,845401,223461
984,Bihar,2022,3,845438,183758
985,Bihar,2022,3,823001,153810
986,Bihar,2022,3,842001,139844
987,Bihar,2022,3,846004,134888
988,Bihar,2022,3,802301,132748
989,Bihar,2022,3,801503,131911
990,Bihar,2022,4,800001,435858
991,Bihar,2022,4,800006,286403
992,Bihar,2022,4,800020,264853
993,Bihar,2022,4,845401,235479
994,Bihar,2022,4,845438,193467
995,Bihar,2022,4,823001,161778
996,Bihar,2022,4,842001,147230
997,Bihar,2022,4,846004,142051
998,Bihar,2022,4,802301,139772
999,Bihar,2022,4,801503,138639
1000,Chandigarh,2018,1,160101,11805
1001,Chandigarh,2018,1,160002,10228
1002,Chandigarh,2018,1,160036,9118
1003,Chandigarh,2018,1,160047,8701
1004,Chandigarh,2018,1,160022,7205
1005,Chandigarh,2018,1,160014,5082
1006,Chandigarh,2018,1,160015,3791
1007,Chandigarh,2018,1,160030,3568
1008,Chandigarh,2018,1,160019,3384
1009,Chandigarh,2018,1,160020,3161
1010,Chandigarh,2018,2,160101,15846
1011,Chandigarh,2018,2,160002,13532
1012,Chandigarh,2018,2,160036,12172
1013,Chandigarh,2018,2,160047,11636
1014,Chandigarh,2018,2,160022,9558
1015,Chandigarh,2018,2,160014,7019
1016,Chandigarh,2018,2,160015,4883
1017,Chandigarh,2018,2,160030,4840
1018,Chandigarh,2018,2,160019,4407
1019,Chandigarh,2018,2,160020,4165
1020,Chandigarh,2018,3,160101,19810
1021,Chandigarh,2018,3,160002,16929
1022,Chandigarh,2018,3,160036,15103
1023,Chandigarh,2018,3,160047,14492
1024,Chandigarh,2018,3,160022,11963
1025,Chandigarh,2018,3,160014,8884
1026,Chandigarh,2018,3,160015,6087
1027,Chandigarh,2018,3,160030,5895
1028,Chandigarh,2018,3,160019,5610
1029,Chandigarh,2018,3,160020,5211
1030,Chandigarh,2018,4,160101,24670
1031,Chandigarh,2018,4,160002,21350
1032,Chandigarh,2018,4,160036,18721
1033,Chandigarh,2018,4,160047,17732
1034,Chandigarh,2018,4,160022,14640
1035,Chandigarh,2018,4,160014,11285
1036,Chandigarh,2018,4,160015,7435
1037,Chandigarh,2018,4,160030,7194
1038,Chandigarh,2018,4,160019,6759
1039,Chandigarh,2018,4,160020,6374
1040,Chandigarh,2019,1,160101,29177
1041,Chandigarh,2019,1,160002,25286
1042,Chandigarh,2019,1,160036,22093
1043,Chandigarh,2019,1,160047,20696
1044,Chandigarh,2019,1,160022,17171
1045,Chandigarh,2019,1,160014,13548
1046,Chandigarh,2019,1,160015,8582
1047,Chandigarh,2019,1,160030,8239
1048,Chandigarh,2019,1,160019,7885
1049,Chandigarh,2019,1,160020,7361
1050,Chandigarh,2019,2,160101,33226
1051,Chandigarh,2019,2,160002,28840
1052,Chandigarh,2019,2,160036,25318
1053,Chandigarh,2019,2,160047,23915
1054,Chandigarh,2019,2,160022,19707
1055,Chandigarh,2019,2,160014,15583
1056,Chandigarh,2019,2,160015,9647
1057,Chandigarh,2019,2,160030,9337
1058,Chandigarh,2019,2,160011,8964
1059,Chandigarh,2019,2,160019,8898
1060,Chandigarh,2019,3,160101,36777
1061,Chandigarh,2019,3,160002,31994
1062,Chandigarh,2019,3,160036,28167
1063,Chandigarh,2019,3,160047,26498
1064,Chandigarh,2019,3,160022,21892
1065,Chandigarh,2019,3,160014,17435
1066,Chandigarh,2019,3,160011,10735
1067,Chandigarh,2019,3,160015,10628
1068,Chandigarh,2019,3,160030,10239
1069,Chandigarh,2019,3,160019,9821
1070,Chandigarh,2019,4,160101,39986
1071,Chandigarh,2019,4,160002,34899
1072,Chandigarh,2019,4,160036,30449
1073,Chandigarh,2019,4,160047,28715
1074,Chandigarh,2019,4,160022,23574
1075,Chandigarh,2019,4,160014,19040
1076,Chandigarh,2019,4,160011,11692
1077,Chandigarh,2019,4,160015,11476
1078,Chandigarh,2019,4,160030,10959
1079,Chandigarh,2019,4,160019,10540
1080,Chandigarh,2020,1,160101,43456
1081,Chandigarh,2020,1,160002,37722
1082,Chandigarh,2020,1,160036,33042
1083,Chandigarh,2020,1,160047,31101
1084,Chandigarh,2020,1,160022,25119
1085,Chandigarh,2020,1,160014,21073
1086,Chandigarh,2020,1,160011,12511
1087,Chandigarh,2020,1,160015,12196
1088,Chandigarh,2020,1,160030,11732
1089,Chandigarh,2020,1,160019,11241
1090,Chandigarh,2020,2,160101,47100
1091,Chandigarh,2020,2,160002,40795
1092,Chandigarh,2020,2,160036,35489
1093,Chandigarh,2020,2,160047,33566
1094,Chandigarh,2020,2,160022,26409
1095,Chandigarh,2020,2,160014,23291
1096,Chandigarh,2020,2,160011,13058
1097,Chandigarh,2020,2,160015,12817
1098,Chandigarh,2020,2,160030,12456
1099,Chandigarh,2020,2,160019,11973
1100,Chandigarh,2020,3,160101,50901
1101,Chandigarh,2020,3,160002,44149
1102,Chandigarh,2020,3,160036,38339
1103,Chandigarh,2020,3,160047,36323
1104,Chandigarh,2020,3,160022,28178
1105,Chandigarh,2020,3,160014,25601
1106,Chandigarh,2020,3,160015,13598
1107,Chandigarh,2020,3,160011,13532
1108,Chandigarh,2020,3,160030,13346
1109,Chandigarh,2020,3,160019,12815
1110,Chandigarh,2020,4,160101,55221
1111,Chandigarh,2020,4,160002,47806
1112,Chandigarh,2020,4,160036,41473
1113,Chandigarh,2020,4,160047,39470
1114,Chandigarh,2020,4,160022,30329
1115,Chandigarh,2020,4,160014,27809
1116,Chandigarh,2020,4,160015,14608
1117,Chandigarh,2020,4,160030,14336
1118,Chandigarh,2020,4,160011,14092
1119,Chandigarh,2020,4,160019,13806
1120,Chandigarh,2021,1,160101,59366
1121,Chandigarh,2021,1,160002,51384
1122,Chandigarh,2021,1,160036,44518
1123,Chandigarh,2021,1,160047,42473
1124,Chandigarh,2021,1,160022,32441
1125,Chandigarh,2021,1,160014,29983
1126,Chandigarh,2021,1,160015,15642
1127,Chandigarh,2021,1,160030,15357
1128,Chandigarh,2021,1,160011,14949
1129,Chandigarh,2021,1,160019,14773
1130,Chandigarh,2021,2,160101,63492
1131,Chandigarh,2021,2,160002,54973
1132,Chandigarh,2021,2,160036,47535
1133,Chandigarh,2021,2,160047,45337
1134,Chandigarh,2021,2,160022,34573
1135,Chandigarh,2021,2,160014,32068
1136,Chandigarh,2021,2,160015,16673
1137,Chandigarh,2021,2,160030,16402
1138,Chandigarh,2021,2,160011,15925
1139,Chandigarh,2021,2,160019,15784
1140,Chandigarh,2021,3,160101,68033
1141,Chandigarh,2021,3,160002,58992
1142,Chandigarh,2021,3,160036,50920
1143,Chandigarh,2021,3,160047,48505
1144,Chandigarh,2021,3,160022,36978
1145,Chandigarh,2021,3,160014,34469
1146,Chandigarh,2021,3,160015,17785
1147,Chandigarh,2021,3,160030,17596
1148,Chandigarh,2021,3,160011,16987
1149,Chandigarh,2021,3,160019,16871
1150,Chandigarh,2021,4,160101,72637
1151,Chandigarh,2021,4,160002,62969
1152,Chandigarh,2021,4,160036,54223
1153,Chandigarh,2021,4,160047,51660
1154,Chandigarh,2021,4,160022,39282
1155,Chandigarh,2021,4,160014,36857
1156,Chandigarh,2021,4,160015,18899
1157,Chandigarh,2021,4,160030,18735
1158,Chandigarh,2021,4,160011,18061
1159,Chandigarh,2021,4,160019,17944
1160,Chandigarh,2022,1,160101,76960
1161,Chandigarh,2022,1,160002,66680
1162,Chandigarh,2022,1,160036,57265
1163,Chandigarh,2022,1,160047,54598
1164,Chandigarh,2022,1,160022,41445
1165,Chandigarh,2022,1,160014,39045
1166,Chandigarh,2022,1,160015,19940
1167,Chandigarh,2022,1,160030,19799
1168,Chandigarh,2022,1,160011,19085
1169,Chandigarh,2022,1,160019,18943
1170,Chandigarh,2022,2,160101,81030
1171,Chandigarh,2022,2,160002,70202
1172,Chandigarh,2022,2,160036,60207
1173,Chandigarh,2022,2,160047,57439
1174,Chandigarh,2022,2,160022,43479
1175,Chandigarh,2022,2,160014,41121
1176,Chandigarh,2022,2,160015,20944
1177,Chandigarh,2022,2,160030,20822
1178,Chandigarh,2022,2,160011,20043
1179,Chandigarh,2022,2,160019,19907
1180,Chandigarh,2022,3,160101,85368
1181,Chandigarh,2022,3,160002,73870
1182,Chandigarh,2022,3,160036,63231
1183,Chandigarh,2022,3,160047,60295
1184,Chandigarh,2022,3,160022,45609
1185,Chandigarh,2022,3,160014,43314
1186,Chandigarh,2022,3,160015,21953
1187,Chandigarh,2022,3,160030,21889
1188,Chandigarh,2022,3,160011,21003
1189,Chandigarh,2022,3,160019,20886
1190,Chandigarh,2022,4,160101,89650
1191,Chandigarh,2022,4,160002,77592
1192,Chandigarh,2022,4,160036,66174
1193,Chandigarh,2022,4,160047,63191
1194,Chandigarh,2022,4,160022,47654
1195,Chandigarh,2022,4,160014,45488
1196,Chandigarh,2022,4,160015,22959
1197,Chandigarh,2022,4,160030,22922
1198,Chandigarh,2022,4,160011,22005
1199,Chandigarh,2022,4,160019,21875
1200,Chhattisgarh,2018,1,492001,33697
1201,Chhattisgarh,2018,1,495001,31414
