,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
3941,Maharashtra,2018,1,411057,168299,280533305.27763397,TOTAL
3942,Maharashtra,2018,1,410501,156090,192733705.886016,TOTAL
3943,Maharashtra,2018,1,400606,121105,201559877.88188544,TOTAL
3944,Maharashtra,2018,1,411033,118850,165427380.13732243,TOTAL
3945,Maharashtra,2018,1,411014,114748,209175471.82276022,TOTAL
3946,Maharashtra,2018,1,431003,104719,116259679.45781952,TOTAL
3947,Maharashtra,2018,1,411041,101787,119594030.23584342,TOTAL
3948,Maharashtra,2018,1,421302,95135,137262044.1129402,TOTAL
3949,Maharashtra,2018,2,400008,2631405,4703762207.003538,TOTAL
3950,Maharashtra,2018,2,411001,1316115,2145613783.5507014,TOTAL
3951,Maharashtra,2018,2,411057,242519,422304488.8299024,TOTAL
3952,Maharashtra,2018,2,410501,218820,316770191.1098889,TOTAL
3953,Maharashtra,2018,2,411014,166457,324218025.22867304,TOTAL
3954,Maharashtra,2018,2,411033,157641,261252656.0200929,TOTAL
3955,Maharashtra,2018,2,400606,148846,279715772.85043585,TOTAL
3956,Maharashtra,2018,2,421302,135128,270573714.7319163,TOTAL
3957,Maharashtra,2018,2,411041,133107,189328050.52410924,TOTAL
3958,Maharashtra,2018,2,431003,130057,200245075.75779852,TOTAL
3959,Maharashtra,2018,3,400008,3111609,5436005565.196791,TOTAL
3960,Maharashtra,2018,3,411001,1689517,2829639683.4067717,TOTAL
3961,Maharashtra,2018,3,410501,508646,591587000.3501817,TOTAL
3962,Maharashtra,2018,3,411057,422874,611270873.2667295,TOTAL
3963,Maharashtra,2018,3,411014,265735,483326747.3794536,TOTAL
3964,Maharashtra,2018,3,411033,238408,390743516.5145781,TOTAL
3965,Maharashtra,2018,3,431003,204502,302541720.1772945,TOTAL
3966,Maharashtra,2018,3,421302,201404,447312674.99639803,TOTAL
3967,Maharashtra,2018,3,411028,200254,344862780.4685549,TOTAL
3968,Maharashtra,2018,3,411041,189200,286384151.7948901,TOTAL
3969,Maharashtra,2018,4,400008,4586309,8474903607.1238575,TOTAL
3970,Maharashtra,2018,4,411001,2176631,3917444399.4306126,TOTAL
3971,Maharashtra,2018,4,411057,652006,884095179.2798569,TOTAL
3972,Maharashtra,2018,4,410501,518442,769817705.9044026,TOTAL
3973,Maharashtra,2018,4,411014,420715,700159714.8560562,TOTAL
3974,Maharashtra,2018,4,421302,400213,785501091.8436023,TOTAL
3975,Maharashtra,2018,4,411028,376373,529931830.9797609,TOTAL
3976,Maharashtra,2018,4,411033,344206,531815628.96831757,TOTAL
3977,Maharashtra,2018,4,400708,314305,368619264.9520594,TOTAL
3978,Maharashtra,2018,4,400072,289541,484031730.62145823,TOTAL
3979,Maharashtra,2019,1,400008,6494529,10238553958.763014,TOTAL
3980,Maharashtra,2019,1,411006,5641935,9202990658.01836,TOTAL
3981,Maharashtra,2019,1,411001,2376027,3441020708.2644687,TOTAL
3982,Maharashtra,2019,1,411057,1291680,1352213398.9662242,TOTAL
3983,Maharashtra,2019,1,410501,936769,1088531393.1142068,TOTAL
3984,Maharashtra,2019,1,411033,705098,796780363.891503,TOTAL
3985,Maharashtra,2019,1,411014,703615,1011657285.7105505,TOTAL
3986,Maharashtra,2019,1,421302,650588,1016319465.7605121,TOTAL
3987,Maharashtra,2019,1,411028,593884,747314892.8314726,TOTAL
3988,Maharashtra,2019,1,411041,578580,575340284.1574556,TOTAL
3989,Maharashtra,2019,2,411006,22544991,34073354893.758354,TOTAL
3990,Maharashtra,2019,2,400008,6827030,12401411002.36563,TOTAL
3991,Maharashtra,2019,2,411057,2165856,1701151988.4702284,TOTAL
3992,Maharashtra,2019,2,411033,1250933,1052200366.1481376,TOTAL
3993,Maharashtra,2019,2,411014,1105699,1253903071.6756992,TOTAL
3994,Maharashtra,2019,2,411041,994726,710421676.6720306,TOTAL
3995,Maharashtra,2019,2,411028,822458,919595179.7844033,TOTAL
3996,Maharashtra,2019,2,410501,816802,1127101247.649397,TOTAL
3997,Maharashtra,2019,2,411046,736036,711637511.4949976,TOTAL
3998,Maharashtra,2019,2,440002,684074,1196325635.67382,TOTAL
3999,Maharashtra,2019,3,411006,25995035,42031275308.282005,TOTAL
4000,Maharashtra,2019,3,400008,7234595,14467758895.186302,TOTAL
4001,Maharashtra,2019,3,411057,4113075,2568524077.835992,TOTAL
4002,Maharashtra,2019,3,411033,2374065,1596921146.357568,TOTAL
4003,Maharashtra,2019,3,411014,2158511,1880558906.2308745,TOTAL
4004,Maharashtra,2019,3,411041,1863384,1151240194.4651384,TOTAL
4005,Maharashtra,2019,3,411028,1473236,1359277972.777671,TOTAL
4006,Maharashtra,2019,3,411046,1399162,1112254282.503057,TOTAL
4007,Maharashtra,2019,3,411038,1367646,963376797.4875424,TOTAL
4008,Maharashtra,2019,3,410501,1268839,1480979342.3825912,TOTAL
4009,Maharashtra,2019,4,411006,32779718,51360244641.273315,TOTAL
4010,Maharashtra,2019,4,400008,10498727,22289347327.905037,TOTAL
4011,Maharashtra,2019,4,411057,5242853,3141185779.034028,TOTAL
4012,Maharashtra,2019,4,411004,4505845,5714251438.585219,TOTAL
4013,Maharashtra,2019,4,411014,3033141,2406336857.5454073,TOTAL
4014,Maharashtra,2019,4,411033,3008684,2018214638.8403163,TOTAL
4015,Maharashtra,2019,4,411041,2544534,1467560436.8215373,TOTAL
4016,Maharashtra,2019,4,411028,1970393,1750661972.7623062,TOTAL
4017,Maharashtra,2019,4,411046,1918669,1432422961.6746247,TOTAL
4018,Maharashtra,2019,4,411038,1808324,1188240881.385167,TOTAL
4019,Maharashtra,2020,1,411004,43278566,64894935103.99599,TOTAL
4020,Maharashtra,2020,1,400070,10817537,21066837485.651253,TOTAL
4021,Maharashtra,2020,1,411057,5637564,3498481662.551411,TOTAL
4022,Maharashtra,2020,1,411014,3577288,2709270512.58689,TOTAL
4023,Maharashtra,2020,1,411033,3338361,2293643428.210578,TOTAL
4024,Maharashtra,2020,1,411041,2822563,1654901853.7680151,TOTAL
4025,Maharashtra,2020,1,440012,2572365,5224820485.536901,TOTAL
4026,Maharashtra,2020,1,411046,2258157,1670905373.9413047,TOTAL
4027,Maharashtra,2020,1,411028,2249726,1954542698.8450613,TOTAL
4028,Maharashtra,2020,1,410501,2085583,2215056414.553487,TOTAL
4029,Maharashtra,2020,2,411004,27617700,58352702890.56201,TOTAL
4030,Maharashtra,2020,2,400070,6133707,13985785942.628002,TOTAL
4031,Maharashtra,2020,2,444510,1773268,4869612765.548667,TOTAL
4032,Maharashtra,2020,2,440012,1695433,4365896358.668893,TOTAL
4033,Maharashtra,2020,2,411057,1566812,1588831343.3615618,TOTAL
4034,Maharashtra,2020,2,411033,1473583,1470500760.125216,TOTAL
4035,Maharashtra,2020,2,410501,1370197,1438917505.312336,TOTAL
4036,Maharashtra,2020,2,421302,1268368,1772795394.7374768,TOTAL
4037,Maharashtra,2020,2,411014,1246164,1342419964.1812515,TOTAL
4038,Maharashtra,2020,2,431003,1144503,1537431832.653778,TOTAL
4039,Maharashtra,2020,3,411004,49082232,94100767700.43585,TOTAL
4040,Maharashtra,2020,3,400070,9322422,19921445454.627357,TOTAL
4041,Maharashtra,2020,3,410501,2801571,3007329077.40823,TOTAL
4042,Maharashtra,2020,3,411033,2579266,2455050777.865257,TOTAL
4043,Maharashtra,2020,3,411057,2246332,1998570489.5234246,TOTAL
4044,Maharashtra,2020,3,411014,2096814,2005776005.6437986,TOTAL
4045,Maharashtra,2020,3,431001,1958007,3661800243.2774534,TOTAL
4046,Maharashtra,2020,3,431003,1924441,2632272615.053278,TOTAL
4047,Maharashtra,2020,3,440012,1886074,4404411879.502844,TOTAL
4048,Maharashtra,2020,3,411041,1815596,1737159508.2047925,TOTAL
4049,Maharashtra,2020,4,411004,48628369,83733590846.6026,TOTAL
4050,Maharashtra,2020,4,400070,10292942,19437071904.383442,TOTAL
4051,Maharashtra,2020,4,410501,5088128,4921388816.8259945,TOTAL
4052,Maharashtra,2020,4,444510,4444889,10914140072.251568,TOTAL
4053,Maharashtra,2020,4,411033,4384385,3846739778.821233,TOTAL
4054,Maharashtra,2020,4,411014,4117739,3458693807.9549103,TOTAL
4055,Maharashtra,2020,4,411057,3737410,3034627308.599435,TOTAL
4056,Maharashtra,2020,4,431003,3183797,4104217114.676458,TOTAL
4057,Maharashtra,2020,4,411041,3105570,2764392022.9529486,TOTAL
4058,Maharashtra,2020,4,411046,3049281,3141625296.983733,TOTAL
4059,Maharashtra,2021,1,411004,99287169,142692099313.189,TOTAL
4060,Maharashtra,2021,1,400070,25090098,39416189451.46673,TOTAL
4061,Maharashtra,2021,1,444510,14752939,29459240170.90883,TOTAL
4062,Maharashtra,2021,1,410501,5597174,5283710135.059421,TOTAL
4063,Maharashtra,2021,1,411033,5167231,4454661003.7049465,TOTAL
4064,Maharashtra,2021,1,411014,5011718,4006389874.363821,TOTAL
4065,Maharashtra,2021,1,411057,4560933,3672139833.675662,TOTAL
4066,Maharashtra,2021,1,411041,3970507,3298137065.526967,TOTAL
4067,Maharashtra,2021,1,440012,3927031,7099760065.066556,TOTAL
4068,Maharashtra,2021,1,411046,3668053,3582816058.737564,TOTAL
4069,Maharashtra,2021,2,411004,120795663,186134320440.93646,TOTAL
4070,Maharashtra,2021,2,400070,27988960,44355645215.55112,TOTAL
4071,Maharashtra,2021,2,444510,25401557,51689666317.88881,TOTAL
4072,Maharashtra,2021,2,410501,5820240,5718928168.939413,TOTAL
4073,Maharashtra,2021,2,440012,4911423,9162320983.838173,TOTAL
4074,Maharashtra,2021,2,411033,4333078,4447067830.754314,TOTAL
4075,Maharashtra,2021,2,431001,4313072,7018036781.23728,TOTAL
4076,Maharashtra,2021,2,411014,3826381,3573102470.8404264,TOTAL
4077,Maharashtra,2021,2,412105,3522643,4155458263.9432354,TOTAL
4078,Maharashtra,2021,2,411057,3471054,3320265998.5346704,TOTAL
4079,Maharashtra,2021,3,411004,155523883,217400690972.0777,TOTAL
4080,Maharashtra,2021,3,444510,45378525,84950919432.04364,TOTAL
4081,Maharashtra,2021,3,400070,35253876,52493227092.60605,TOTAL
4082,Maharashtra,2021,3,410501,8483378,7512931034.073682,TOTAL
4083,Maharashtra,2021,3,431001,6658569,9795663070.657686,TOTAL
4084,Maharashtra,2021,3,411033,6391773,5955974410.850868,TOTAL
4085,Maharashtra,2021,3,411014,6153220,5254893792.249605,TOTAL
4086,Maharashtra,2021,3,411057,5518690,4869776610.609431,TOTAL
4087,Maharashtra,2021,3,440012,5494787,9251767919.822668,TOTAL
4088,Maharashtra,2021,3,412105,5234434,5620948987.57558,TOTAL
4089,Maharashtra,2021,4,411004,185423020,259406175394.85846,TOTAL
4090,Maharashtra,2021,4,444510,55162139,103212697006.96255,TOTAL
4091,Maharashtra,2021,4,400070,50340367,73187916008.75829,TOTAL
4092,Maharashtra,2021,4,410501,10198767,9264010974.618313,TOTAL
4093,Maharashtra,2021,4,431001,8557377,12404503527.716852,TOTAL
4094,Maharashtra,2021,4,411014,7890419,6868558294.36281,TOTAL
4095,Maharashtra,2021,4,411033,7862205,7410840168.559816,TOTAL
4096,Maharashtra,2021,4,411057,7136353,6247408883.821518,TOTAL
4097,Maharashtra,2021,4,431003,6407291,8067351256.978017,TOTAL
4098,Maharashtra,2021,4,412105,6367461,6993658658.829407,TOTAL
4099,Maharashtra,2022,1,411004,209101358,285005833904.6318,TOTAL
4100,Maharashtra,2022,1,444510,69862188,129741278088.80705,TOTAL
4101,Maharashtra,2022,1,400070,56011211,80794740859.51787,TOTAL
4102,Maharashtra,2022,1,410501,11640038,10636624234.637459,TOTAL
4103,Maharashtra,2022,1,431001,9825891,13805827491.422024,TOTAL
4104,Maharashtra,2022,1,411033,9348861,8590526583.137423,TOTAL
4105,Maharashtra,2022,1,411014,9059263,7848200047.69926,TOTAL
4106,Maharashtra,2022,1,411057,8561602,7472972778.678108,TOTAL
4107,Maharashtra,2022,1,412105,7459104,8159684878.294653,TOTAL
4108,Maharashtra,2022,1,421302,7450111,11482329394.52514,TOTAL
4109,Maharashtra,2022,2,411004,262731186,356436998068.0399,TOTAL
4110,Maharashtra,2022,2,444510,93575752,168031360482.0629,TOTAL
4111,Maharashtra,2022,2,400070,67786894,95416331928.65605,TOTAL
4112,Maharashtra,2022,2,410501,13236910,11874309798.75892,TOTAL
4113,Maharashtra,2022,2,411014,11697920,10026764352.969936,TOTAL
4114,Maharashtra,2022,2,411057,11622532,9909192948.653673,TOTAL
4115,Maharashtra,2022,2,431001,11357036,15940998114.996466,TOTAL
4116,Maharashtra,2022,2,411033,11248321,10137475801.06741,TOTAL
4117,Maharashtra,2022,2,411041,8733671,7423109581.111521,TOTAL
4118,Maharashtra,2022,2,412105,8602663,9347399710.593971,TOTAL
4119,Maharashtra,2022,3,411033,217102802,241609848561.36984,TOTAL
4120,Maharashtra,2022,3,400070,137051260,170363147506.6858,TOTAL
4121,Maharashtra,2022,3,400008,49814056,65788617891.76341,TOTAL
4122,Maharashtra,2022,3,411004,35565559,46889682733.19162,TOTAL
4123,Maharashtra,2022,3,440015,28518450,39580070888.688675,TOTAL
4124,Maharashtra,2022,3,422001,16584775,22892863075.667614,TOTAL
4125,Maharashtra,2022,3,410501,13708087,12394610913.096243,TOTAL
4126,Maharashtra,2022,3,411057,13233019,11257700083.431376,TOTAL
4127,Maharashtra,2022,3,444510,12876808,23786716614.652943,TOTAL
4128,Maharashtra,2022,3,411014,12461317,10734695463.204502,TOTAL
4129,Maharashtra,2022,4,411033,263248580,298971294541.89966,TOTAL
4130,Maharashtra,2022,4,400070,180508440,226320223720.06732,TOTAL
4131,Maharashtra,2022,4,400008,49240020,65927005243.35176,TOTAL
4132,Maharashtra,2022,4,440015,33001619,46646510285.455376,TOTAL
4133,Maharashtra,2022,4,422001,29230434,40043689994.83023,TOTAL
4134,Maharashtra,2022,4,410501,15124573,13739297710.183975,TOTAL
4135,Maharashtra,2022,4,411057,14986782,12424554392.873234,TOTAL
4136,Maharashtra,2022,4,411014,13692420,11881222962.18791,TOTAL
4137,Maharashtra,2022,4,421302,13270367,18356897590.78022,TOTAL
4138,Maharashtra,2022,4,431201,12674116,17443485580.872044,TOTAL
4139,Manipur,2018,1,795004,12606,23682933.58208196,TOTAL
4140,Manipur,2018,1,795001,8487,10244714.67605827,TOTAL
4141,Manipur,2018,1,795133,4140,6458893.323608544,TOTAL
4142,Manipur,2018,1,795130,4015,1947352.8842733959,TOTAL
4143,Manipur,2018,1,795138,4012,3186030.4751248285,TOTAL
4144,Manipur,2018,1,795009,3749,4170135.4255989287,TOTAL
4145,Manipur,2018,1,795149,3632,3526963.202119058,TOTAL
4146,Manipur,2018,1,795008,3285,2936870.674948047,TOTAL
4147,Manipur,2018,1,795002,3020,4270672.741117084,TOTAL
4148,Manipur,2018,1,795148,2976,3058970.431631125,TOTAL
4149,Manipur,2018,2,795004,18869,44371601.789746955,TOTAL
4150,Manipur,2018,2,795001,11421,20780535.104123443,TOTAL
4151,Manipur,2018,2,795138,10598,10328620.30235086,TOTAL
4152,Manipur,2018,2,795130,8787,4411550.308926317,TOTAL
4153,Manipur,2018,2,795148,8124,6416280.939354524,TOTAL
4154,Manipur,2018,2,795008,7956,6424120.1701824935,TOTAL
4155,Manipur,2018,2,795149,7677,7402520.412686354,TOTAL
4156,Manipur,2018,2,795133,7109,10382916.496883135,TOTAL
4157,Manipur,2018,2,795009,6537,7127037.549029747,TOTAL
4158,Manipur,2018,2,795010,5110,8471239.484244682,TOTAL
4159,Manipur,2018,3,795008,22448,15778360.208970271,TOTAL
4160,Manipur,2018,3,795004,22196,61681660.67057082,TOTAL
4161,Manipur,2018,3,795001,15883,31271196.166412406,TOTAL
4162,Manipur,2018,3,795138,10525,20443510.769133568,TOTAL
4163,Manipur,2018,3,795133,8504,12631267.784410078,TOTAL
4164,Manipur,2018,3,795148,7723,11875212.226570638,TOTAL
4165,Manipur,2018,3,795132,6976,9049086.682711724,TOTAL
4166,Manipur,2018,3,795149,6292,9524903.275712792,TOTAL
4167,Manipur,2018,3,795009,6228,10405423.891936263,TOTAL
4168,Manipur,2018,3,795010,5771,11283039.738901485,TOTAL
4169,Manipur,2018,4,795004,32711,95104886.51172696,TOTAL
4170,Manipur,2018,4,795001,19824,48128337.59258818,TOTAL
4171,Manipur,2018,4,795138,12501,27087023.257224698,TOTAL
4172,Manipur,2018,4,795133,10795,19534498.355745625,TOTAL
4173,Manipur,2018,4,795148,9494,18953989.770510618,TOTAL
4174,Manipur,2018,4,795132,7849,13377220.69851027,TOTAL
4175,Manipur,2018,4,795149,7506,16701062.637170646,TOTAL
4176,Manipur,2018,4,795002,7121,22565426.57785627,TOTAL
4177,Manipur,2018,4,795107,7028,25299899.69137483,TOTAL
4178,Manipur,2018,4,795008,6971,12533403.844624616,TOTAL
4179,Manipur,2019,1,795004,35245,109634944.30257642,TOTAL
4180,Manipur,2019,1,795001,24838,56727468.16179132,TOTAL
4181,Manipur,2019,1,795002,12432,25977979.478554804,TOTAL
4182,Manipur,2019,1,795138,11157,22901903.302165523,TOTAL
4183,Manipur,2019,1,795133,9791,21402954.883938394,TOTAL
4184,Manipur,2019,1,795148,9570,19123565.136399906,TOTAL
4185,Manipur,2019,1,795132,9340,18235018.20897458,TOTAL
4186,Manipur,2019,1,795107,8646,23565468.844109796,TOTAL
4187,Manipur,2019,1,795149,8393,24871786.666982573,TOTAL
4188,Manipur,2019,1,795128,8185,27756732.496665865,TOTAL
4189,Manipur,2019,2,795004,36187,120781209.48124579,TOTAL
4190,Manipur,2019,2,795001,28023,77389134.5047512,TOTAL
4191,Manipur,2019,2,795002,10533,30009542.78850165,TOTAL
4192,Manipur,2019,2,795138,9739,27248718.95561669,TOTAL
4193,Manipur,2019,2,795133,8834,21011673.359420665,TOTAL
4194,Manipur,2019,2,795148,8578,18484663.43130917,TOTAL
4195,Manipur,2019,2,795107,8437,25768354.482557006,TOTAL
4196,Manipur,2019,2,795149,7257,20388901.095304318,TOTAL
4197,Manipur,2019,2,795128,7150,23400317.826739278,TOTAL
4198,Manipur,2019,2,795132,6820,16466061.165612688,TOTAL
4199,Manipur,2019,3,795004,49341,143342579.45317823,TOTAL
4200,Manipur,2019,3,795001,34428,100742930.73130392,TOTAL
4201,Manipur,2019,3,795002,16183,38435546.5771031,TOTAL
4202,Manipur,2019,3,795107,12606,31413050.58819677,TOTAL
4203,Manipur,2019,3,795138,12455,31596560.483539104,TOTAL
4204,Manipur,2019,3,795133,11331,21911206.158574402,TOTAL
4205,Manipur,2019,3,795148,10206,20197259.281416446,TOTAL
4206,Manipur,2019,3,795103,10097,21276889.316738486,TOTAL
4207,Manipur,2019,3,795128,9626,31349106.362106614,TOTAL
4208,Manipur,2019,3,795149,9541,25778922.851421803,TOTAL
4209,Manipur,2019,4,795004,85163,284142574.36576116,TOTAL
4210,Manipur,2019,4,795001,41607,123799617.86394042,TOTAL
4211,Manipur,2019,4,795002,19150,43657709.80721581,TOTAL
4212,Manipur,2019,4,795133,16045,32936174.803068608,TOTAL
4213,Manipur,2019,4,795138,14997,36046485.762527086,TOTAL
4214,Manipur,2019,4,795107,14246,38601354.81514808,TOTAL
4215,Manipur,2019,4,795148,13841,28618093.637119994,TOTAL
4216,Manipur,2019,4,795149,12308,32634117.40836089,TOTAL
4217,Manipur,2019,4,795103,12270,28917720.973230727,TOTAL
4218,Manipur,2019,4,795010,10612,24985787.00335359,TOTAL
4219,Manipur,2020,1,795004,387305,1585768079.294744,TOTAL
4220,Manipur,2020,1,795001,29338,71746308.31074907,TOTAL
4221,Manipur,2020,1,795002,23472,49969749.15235273,TOTAL
4222,Manipur,2020,1,795133,19760,39998266.40328973,TOTAL
4223,Manipur,2020,1,795138,18804,45574900.73661077,TOTAL
4224,Manipur,2020,1,795003,18491,62464386.41518304,TOTAL
4225,Manipur,2020,1,795148,16024,34279598.47380114,TOTAL
4226,Manipur,2020,1,795107,15648,36913496.96682216,TOTAL
4227,Manipur,2020,1,795103,15607,35641602.94164023,TOTAL
4228,Manipur,2020,1,795149,14785,35928977.22083622,TOTAL
4229,Manipur,2020,2,795004,434372,1785185559.4248211,TOTAL
4230,Manipur,2020,2,795133,37798,78140997.53542186,TOTAL
4231,Manipur,2020,2,795138,30249,75820288.94663924,TOTAL
4232,Manipur,2020,2,795001,30163,64637545.78666336,TOTAL
4233,Manipur,2020,2,795002,28649,64115117.27000809,TOTAL
4234,Manipur,2020,2,795103,26957,48348962.68931339,TOTAL
4235,Manipur,2020,2,795148,26952,63698749.748529874,TOTAL
4236,Manipur,2020,2,795149,25348,54447797.892471895,TOTAL
4237,Manipur,2020,2,795128,22004,60475365.348625734,TOTAL
4238,Manipur,2020,2,795010,21593,40070674.34978539,TOTAL
4239,Manipur,2020,3,795004,668121,2783564813.2543106,TOTAL
4240,Manipur,2020,3,795133,39633,91377856.61182675,TOTAL
4241,Manipur,2020,3,795001,37763,100794824.11540367,TOTAL
4242,Manipur,2020,3,795138,37003,90478654.05794755,TOTAL
4243,Manipur,2020,3,795002,32589,85557701.29399624,TOTAL
4244,Manipur,2020,3,795103,30393,65449502.81618789,TOTAL
4245,Manipur,2020,3,795148,29878,73091134.6093145,TOTAL
4246,Manipur,2020,3,795128,29127,88214853.90578212,TOTAL
4247,Manipur,2020,3,795149,28473,67187829.42387846,TOTAL
4248,Manipur,2020,3,795010,24695,55104065.47168037,TOTAL
4249,Manipur,2020,4,795004,735821,2994638886.281819,TOTAL
4250,Manipur,2020,4,795001,50986,166310982.51326972,TOTAL
4251,Manipur,2020,4,795133,45765,129937731.4075594,TOTAL
4252,Manipur,2020,4,795138,41754,122532691.00344451,TOTAL
4253,Manipur,2020,4,795002,39018,113247697.0894908,TOTAL
4254,Manipur,2020,4,795148,35670,102124943.04454702,TOTAL
4255,Manipur,2020,4,795103,34654,90732237.57658619,TOTAL
4256,Manipur,2020,4,795128,32853,117549054.38800444,TOTAL
4257,Manipur,2020,4,795107,31876,92161645.01433721,TOTAL
4258,Manipur,2020,4,795149,30448,88653311.98252767,TOTAL
4259,Manipur,2021,1,795004,1557689,4521302248.497635,TOTAL
4260,Manipur,2021,1,795001,47326,162912662.9322396,TOTAL
4261,Manipur,2021,1,795002,39543,115764588.4730033,TOTAL
4262,Manipur,2021,1,795133,35007,128099048.48124702,TOTAL
4263,Manipur,2021,1,795138,34160,120845508.83923979,TOTAL
4264,Manipur,2021,1,795148,30444,95740714.71725169,TOTAL
4265,Manipur,2021,1,795107,29678,91689029.57496029,TOTAL
4266,Manipur,2021,1,795103,28626,88442534.4035099,TOTAL
4267,Manipur,2021,1,795128,28339,117955874.61714467,TOTAL
4268,Manipur,2021,1,795149,26145,92674945.95095426,TOTAL
4269,Manipur,2021,2,795004,2185030,5211049973.461837,TOTAL
4270,Manipur,2021,2,795001,46325,131734104.17665228,TOTAL
4271,Manipur,2021,2,795133,44948,144473238.27939054,TOTAL
4272,Manipur,2021,2,795138,42030,122133179.43891996,TOTAL
4273,Manipur,2021,2,795002,41066,111647241.34338762,TOTAL
4274,Manipur,2021,2,795128,38339,126121651.05222753,TOTAL
4275,Manipur,2021,2,795148,38043,110126803.80705282,TOTAL
4276,Manipur,2021,2,795103,35832,89128017.27387875,TOTAL
4277,Manipur,2021,2,795107,35141,106224479.64657478,TOTAL
4278,Manipur,2021,2,795149,28651,84575734.09783353,TOTAL
4279,Manipur,2021,3,795004,2823956,6823004582.206873,TOTAL
4280,Manipur,2021,3,795001,63235,207496231.94250196,TOTAL
4281,Manipur,2021,3,795133,53340,176697938.23382312,TOTAL
4282,Manipur,2021,3,795002,52916,166795951.33997193,TOTAL
