,State,Year,Quarter,District,Reg_Users
5209,Tripura,2019,3,south tripura,26573
5210,Tripura,2019,3,sepahijala,24332
5211,Tripura,2019,3,north tripura,22522
5212,Tripura,2019,3,gomati,21722
5213,Tripura,2019,3,dhalai,18140
5214,Tripura,2019,3,khowai,15092
5215,Tripura,2019,3,unakoti,12126
5216,Tripura,2019,4,west tripura,114108
5217,Tripura,2019,4,south tripura,29753
5218,Tripura,2019,4,sepahijala,27322
5219,Tripura,2019,4,north tripura,25703
5220,Tripura,2019,4,gomati,24160
5221,Tripura,2019,4,dhalai,20609
5222,Tripura,2019,4,khowai,16819
5223,Tripura,2019,4,unakoti,13824
5224,Tripura,2020,1,west tripura,124538
5225,Tripura,2020,1,south tripura,32716
5226,Tripura,2020,1,sepahijala,30379
5227,Tripura,2020,1,north tripura,28648
5228,Tripura,2020,1,gomati,26688
5229,Tripura,2020,1,dhalai,22808
5230,Tripura,2020,1,khowai,18592
5231,Tripura,2020,1,unakoti,15593
5232,Tripura,2020,2,west tripura,137156
5233,Tripura,2020,2,south tripura,36522
5234,Tripura,2020,2,sepahijala,35017
5235,Tripura,2020,2,north tripura,32851
5236,Tripura,2020,2,gomati,30323
5237,Tripura,2020,2,dhalai,26043
5238,Tripura,2020,2,khowai,20922
5239,Tripura,2020,2,unakoti,17832
5240,Tripura,2020,3,west tripura,151432
5241,Tripura,2020,3,south tripura,40797
5242,Tripura,2020,3,sepahijala,39970
5243,Tripura,2020,3,north tripura,37284
5244,Tripura,2020,3,gomati,34073
5245,Tripura,2020,3,dhalai,29515
5246,Tripura,2020,3,khowai,23565
5247,Tripura,2020,3,unakoti,20095
5248,Tripura,2020,4,west tripura,163752
5249,Tripura,2020,4,south tripura,43899
5250,Tripura,2020,4,sepahijala,43722
5251,Tripura,2020,4,north tripura,40886
5252,Tripura,2020,4,gomati,37129
5253,Tripura,2020,4,dhalai,32210
5254,Tripura,2020,4,khowai,25507
5255,Tripura,2020,4,unakoti,22005
5256,Tripura,2021,1,west tripura,175841
5257,Tripura,2021,1,south tripura,47052
5258,Tripura,2021,1,sepahijala,46925
5259,Tripura,2021,1,north tripura,44051
5260,Tripura,2021,1,gomati,39920
5261,Tripura,2021,1,dhalai,34747
5262,Tripura,2021,1,khowai,27361
5263,Tripura,2021,1,unakoti,23739
5264,Tripura,2021,2,west tripura,188123
5265,Tripura,2021,2,sepahijala,50606
5266,Tripura,2021,2,south tripura,50556
5267,Tripura,2021,2,north tripura,47392
5268,Tripura,2021,2,gomati,42972
5269,Tripura,2021,2,dhalai,37460
5270,Tripura,2021,2,khowai,29432
5271,Tripura,2021,2,unakoti,25612
5272,Tripura,2021,3,west tripura,202122
5273,Tripura,2021,3,sepahijala,54797
5274,Tripura,2021,3,south tripura,54747
5275,Tripura,2021,3,north tripura,51321
5276,Tripura,2021,3,gomati,46535
5277,Tripura,2021,3,dhalai,40679
5278,Tripura,2021,3,khowai,31900
5279,Tripura,2021,3,unakoti,27828
5280,Tripura,2021,4,west tripura,215860
5281,Tripura,2021,4,sepahijala,58818
5282,Tripura,2021,4,south tripura,58777
5283,Tripura,2021,4,north tripura,55009
5284,Tripura,2021,4,gomati,49981
5285,Tripura,2021,4,dhalai,43705
5286,Tripura,2021,4,khowai,34253
5287,Tripura,2021,4,unakoti,29889
5288,Tripura,2022,1,west tripura,229161
5289,Tripura,2022,1,sepahijala,62906
5290,Tripura,2022,1,south tripura,62764
5291,Tripura,2022,1,north tripura,58694
5292,Tripura,2022,1,gomati,53356
5293,Tripura,2022,1,dhalai,46680
5294,Tripura,2022,1,khowai,36592
5295,Tripura,2022,1,unakoti,31971
5296,Tripura,2022,2,west tripura,242041
5297,Tripura,2022,2,sepahijala,66602
5298,Tripura,2022,2,south tripura,66478
5299,Tripura,2022,2,north tripura,62140
5300,Tripura,2022,2,gomati,56510
5301,Tripura,2022,2,dhalai,49424
5302,Tripura,2022,2,khowai,38683
5303,Tripura,2022,2,unakoti,33904
5304,Tripura,2022,3,west tripura,255161
5305,Tripura,2022,3,sepahijala,70255
5306,Tripura,2022,3,south tripura,70107
5307,Tripura,2022,3,north tripura,65452
5308,Tripura,2022,3,gomati,59506
5309,Tripura,2022,3,dhalai,52074
5310,Tripura,2022,3,khowai,40758
5311,Tripura,2022,3,unakoti,35830
5312,Tripura,2022,4,west tripura,267713
5313,Tripura,2022,4,sepahijala,73240
5314,Tripura,2022,4,south tripura,73117
5315,Tripura,2022,4,north tripura,68352
5316,Tripura,2022,4,gomati,62115
5317,Tripura,2022,4,dhalai,54280
5318,Tripura,2022,4,khowai,42490
5319,Tripura,2022,4,unakoti,37434
5320,Uttar Pradesh,2018,1,gautam buddha nagar,448768
5321,Uttar Pradesh,2018,1,lucknow,380070
5322,Uttar Pradesh,2018,1,ghaziabad,329683
5323,Uttar Pradesh,2018,1,prayagraj,220198
5324,Uttar Pradesh,2018,1,kanpur nagar,208389
5325,Uttar Pradesh,2018,1,varanasi,206788
5326,Uttar Pradesh,2018,1,agra,148387
5327,Uttar Pradesh,2018,1,gorakhpur,132769
5328,Uttar Pradesh,2018,1,meerut,123619
5329,Uttar Pradesh,2018,1,bareilly,112369
5330,Uttar Pradesh,2018,2,gautam buddha nagar,586350
5331,Uttar Pradesh,2018,2,lucknow,506261
5332,Uttar Pradesh,2018,2,ghaziabad,434115
5333,Uttar Pradesh,2018,2,prayagraj,297113
5334,Uttar Pradesh,2018,2,varanasi,288325
5335,Uttar Pradesh,2018,2,kanpur nagar,285101
5336,Uttar Pradesh,2018,2,agra,205298
5337,Uttar Pradesh,2018,2,gorakhpur,181126
5338,Uttar Pradesh,2018,2,meerut,167212
5339,Uttar Pradesh,2018,2,bareilly,152939
5340,Uttar Pradesh,2018,3,gautam buddha nagar,727480
5341,Uttar Pradesh,2018,3,lucknow,620328
5342,Uttar Pradesh,2018,3,ghaziabad,538532
5343,Uttar Pradesh,2018,3,prayagraj,363743
5344,Uttar Pradesh,2018,3,varanasi,352604
5345,Uttar Pradesh,2018,3,kanpur nagar,349250
5346,Uttar Pradesh,2018,3,agra,257453
5347,Uttar Pradesh,2018,3,gorakhpur,224409
5348,Uttar Pradesh,2018,3,meerut,205977
5349,Uttar Pradesh,2018,3,bareilly,187467
5350,Uttar Pradesh,2018,4,gautam buddha nagar,951342
5351,Uttar Pradesh,2018,4,lucknow,765152
5352,Uttar Pradesh,2018,4,ghaziabad,713372
5353,Uttar Pradesh,2018,4,prayagraj,451019
5354,Uttar Pradesh,2018,4,varanasi,447144
5355,Uttar Pradesh,2018,4,kanpur nagar,434315
5356,Uttar Pradesh,2018,4,agra,322749
5357,Uttar Pradesh,2018,4,gorakhpur,279761
5358,Uttar Pradesh,2018,4,meerut,258843
5359,Uttar Pradesh,2018,4,bareilly,233073
5360,Uttar Pradesh,2019,1,gautam buddha nagar,1143614
5361,Uttar Pradesh,2019,1,lucknow,896208
5362,Uttar Pradesh,2019,1,ghaziabad,859583
5363,Uttar Pradesh,2019,1,prayagraj,532230
5364,Uttar Pradesh,2019,1,varanasi,524667
5365,Uttar Pradesh,2019,1,kanpur nagar,511583
5366,Uttar Pradesh,2019,1,agra,392222
5367,Uttar Pradesh,2019,1,gorakhpur,336196
5368,Uttar Pradesh,2019,1,meerut,311930
5369,Uttar Pradesh,2019,1,bareilly,279714
5370,Uttar Pradesh,2019,2,gautam buddha nagar,1282816
5371,Uttar Pradesh,2019,2,lucknow,1011470
5372,Uttar Pradesh,2019,2,ghaziabad,975605
5373,Uttar Pradesh,2019,2,prayagraj,602739
5374,Uttar Pradesh,2019,2,kanpur nagar,585796
5375,Uttar Pradesh,2019,2,varanasi,583444
5376,Uttar Pradesh,2019,2,agra,461224
5377,Uttar Pradesh,2019,2,gorakhpur,387961
5378,Uttar Pradesh,2019,2,meerut,361091
5379,Uttar Pradesh,2019,2,bareilly,318597
5380,Uttar Pradesh,2019,3,gautam buddha nagar,1415905
5381,Uttar Pradesh,2019,3,lucknow,1124832
5382,Uttar Pradesh,2019,3,ghaziabad,1088568
5383,Uttar Pradesh,2019,3,prayagraj,667277
5384,Uttar Pradesh,2019,3,kanpur nagar,655175
5385,Uttar Pradesh,2019,3,varanasi,639586
5386,Uttar Pradesh,2019,3,agra,530228
5387,Uttar Pradesh,2019,3,gorakhpur,434172
5388,Uttar Pradesh,2019,3,meerut,408972
5389,Uttar Pradesh,2019,3,bareilly,356146
5390,Uttar Pradesh,2019,4,gautam buddha nagar,1537791
5391,Uttar Pradesh,2019,4,lucknow,1221681
5392,Uttar Pradesh,2019,4,ghaziabad,1189357
5393,Uttar Pradesh,2019,4,prayagraj,738307
5394,Uttar Pradesh,2019,4,kanpur nagar,718251
5395,Uttar Pradesh,2019,4,varanasi,706509
5396,Uttar Pradesh,2019,4,agra,593453
5397,Uttar Pradesh,2019,4,gorakhpur,483523
5398,Uttar Pradesh,2019,4,meerut,455353
5399,Uttar Pradesh,2019,4,bareilly,398897
5400,Uttar Pradesh,2020,1,gautam buddha nagar,1656331
5401,Uttar Pradesh,2020,1,lucknow,1329098
5402,Uttar Pradesh,2020,1,ghaziabad,1296464
5403,Uttar Pradesh,2020,1,prayagraj,816436
5404,Uttar Pradesh,2020,1,kanpur nagar,788847
5405,Uttar Pradesh,2020,1,varanasi,777234
5406,Uttar Pradesh,2020,1,agra,668251
5407,Uttar Pradesh,2020,1,gorakhpur,539316
5408,Uttar Pradesh,2020,1,meerut,509693
5409,Uttar Pradesh,2020,1,bareilly,452872
5410,Uttar Pradesh,2020,2,gautam buddha nagar,1756163
5411,Uttar Pradesh,2020,2,lucknow,1434386
5412,Uttar Pradesh,2020,2,ghaziabad,1399514
5413,Uttar Pradesh,2020,2,prayagraj,892787
5414,Uttar Pradesh,2020,2,kanpur nagar,864991
5415,Uttar Pradesh,2020,2,varanasi,851213
5416,Uttar Pradesh,2020,2,agra,746336
5417,Uttar Pradesh,2020,2,gorakhpur,600961
5418,Uttar Pradesh,2020,2,meerut,566838
5419,Uttar Pradesh,2020,2,bareilly,507342
5420,Uttar Pradesh,2020,3,gautam buddha nagar,1885370
5421,Uttar Pradesh,2020,3,lucknow,1551932
5422,Uttar Pradesh,2020,3,ghaziabad,1518450
5423,Uttar Pradesh,2020,3,prayagraj,974228
5424,Uttar Pradesh,2020,3,kanpur nagar,941379
5425,Uttar Pradesh,2020,3,varanasi,927313
5426,Uttar Pradesh,2020,3,agra,822893
5427,Uttar Pradesh,2020,3,gorakhpur,661272
5428,Uttar Pradesh,2020,3,meerut,624570
5429,Uttar Pradesh,2020,3,bareilly,558821
5430,Uttar Pradesh,2020,4,gautam buddha nagar,2030178
5431,Uttar Pradesh,2020,4,lucknow,1684510
5432,Uttar Pradesh,2020,4,ghaziabad,1647330
5433,Uttar Pradesh,2020,4,prayagraj,1059982
5434,Uttar Pradesh,2020,4,kanpur nagar,1022768
5435,Uttar Pradesh,2020,4,varanasi,1003989
5436,Uttar Pradesh,2020,4,agra,900497
5437,Uttar Pradesh,2020,4,gorakhpur,722618
5438,Uttar Pradesh,2020,4,meerut,686266
5439,Uttar Pradesh,2020,4,bareilly,611236
5440,Uttar Pradesh,2021,1,gautam buddha nagar,2181874
5441,Uttar Pradesh,2021,1,lucknow,1813076
5442,Uttar Pradesh,2021,1,ghaziabad,1773332
5443,Uttar Pradesh,2021,1,prayagraj,1143612
5444,Uttar Pradesh,2021,1,kanpur nagar,1100587
5445,Uttar Pradesh,2021,1,varanasi,1079309
5446,Uttar Pradesh,2021,1,agra,974389
5447,Uttar Pradesh,2021,1,gorakhpur,780306
5448,Uttar Pradesh,2021,1,meerut,741901
5449,Uttar Pradesh,2021,1,bareilly,662143
5450,Uttar Pradesh,2021,2,gautam buddha nagar,2329954
5451,Uttar Pradesh,2021,2,lucknow,1937173
5452,Uttar Pradesh,2021,2,ghaziabad,1895314
5453,Uttar Pradesh,2021,2,prayagraj,1225800
5454,Uttar Pradesh,2021,2,kanpur nagar,1176708
5455,Uttar Pradesh,2021,2,varanasi,1154661
5456,Uttar Pradesh,2021,2,agra,1044788
5457,Uttar Pradesh,2021,2,gorakhpur,835887
5458,Uttar Pradesh,2021,2,meerut,794314
5459,Uttar Pradesh,2021,2,bareilly,710778
5460,Uttar Pradesh,2021,3,gautam buddha nagar,2496114
5461,Uttar Pradesh,2021,3,lucknow,2076033
5462,Uttar Pradesh,2021,3,ghaziabad,2031752
5463,Uttar Pradesh,2021,3,prayagraj,1320432
5464,Uttar Pradesh,2021,3,kanpur nagar,1263050
5465,Uttar Pradesh,2021,3,varanasi,1239725
5466,Uttar Pradesh,2021,3,agra,1124720
5467,Uttar Pradesh,2021,3,gorakhpur,900171
5468,Uttar Pradesh,2021,3,meerut,853246
5469,Uttar Pradesh,2021,3,bareilly,766809
5470,Uttar Pradesh,2021,4,gautam buddha nagar,2664034
5471,Uttar Pradesh,2021,4,lucknow,2215886
5472,Uttar Pradesh,2021,4,ghaziabad,2169109
5473,Uttar Pradesh,2021,4,prayagraj,1414447
5474,Uttar Pradesh,2021,4,kanpur nagar,1349794
5475,Uttar Pradesh,2021,4,varanasi,1325315
5476,Uttar Pradesh,2021,4,agra,1204274
5477,Uttar Pradesh,2021,4,gorakhpur,964667
5478,Uttar Pradesh,2021,4,meerut,911852
5479,Uttar Pradesh,2021,4,bareilly,821986
5480,Uttar Pradesh,2022,1,gautam buddha nagar,2822463
5481,Uttar Pradesh,2022,1,lucknow,2348173
5482,Uttar Pradesh,2022,1,ghaziabad,2298103
5483,Uttar Pradesh,2022,1,prayagraj,1504572
5484,Uttar Pradesh,2022,1,kanpur nagar,1431918
5485,Uttar Pradesh,2022,1,varanasi,1406056
5486,Uttar Pradesh,2022,1,agra,1279852
5487,Uttar Pradesh,2022,1,gorakhpur,1027283
5488,Uttar Pradesh,2022,1,meerut,967325
5489,Uttar Pradesh,2022,1,bareilly,875033
5490,Uttar Pradesh,2022,2,gautam buddha nagar,2973360
5491,Uttar Pradesh,2022,2,lucknow,2474317
5492,Uttar Pradesh,2022,2,ghaziabad,2421605
5493,Uttar Pradesh,2022,2,prayagraj,1590032
5494,Uttar Pradesh,2022,2,kanpur nagar,1510491
5495,Uttar Pradesh,2022,2,varanasi,1483315
5496,Uttar Pradesh,2022,2,agra,1351856
5497,Uttar Pradesh,2022,2,gorakhpur,1086399
5498,Uttar Pradesh,2022,2,meerut,1020429
5499,Uttar Pradesh,2022,2,bareilly,925536
5500,Uttar Pradesh,2022,3,gautam buddha nagar,3130224
5501,Uttar Pradesh,2022,3,lucknow,2604663
5502,Uttar Pradesh,2022,3,ghaziabad,2549377
5503,Uttar Pradesh,2022,3,prayagraj,1678668
5504,Uttar Pradesh,2022,3,kanpur nagar,1592126
5505,Uttar Pradesh,2022,3,varanasi,1563730
5506,Uttar Pradesh,2022,3,agra,1426154
5507,Uttar Pradesh,2022,3,gorakhpur,1148103
5508,Uttar Pradesh,2022,3,meerut,1075255
5509,Uttar Pradesh,2022,3,bareilly,977218
5510,Uttar Pradesh,2022,4,gautam buddha nagar,3286371
5511,Uttar Pradesh,2022,4,lucknow,2734333
5512,Uttar Pradesh,2022,4,ghaziabad,2676888
5513,Uttar Pradesh,2022,4,prayagraj,1763014
5514,Uttar Pradesh,2022,4,kanpur nagar,1673173
5515,Uttar Pradesh,2022,4,varanasi,1641943
5516,Uttar Pradesh,2022,4,agra,1497144
5517,Uttar Pradesh,2022,4,gorakhpur,1205580
5518,Uttar Pradesh,2022,4,meerut,1127324
5519,Uttar Pradesh,2022,4,bareilly,1025341
5520,Uttarakhand,2018,1,dehradun,147998
5521,Uttarakhand,2018,1,haridwar,104823
5522,Uttarakhand,2018,1,udham singh nagar,100236
5523,Uttarakhand,2018,1,nainital,49083
5524,Uttarakhand,2018,1,pauri garhwal,20425
5525,Uttarakhand,2018,1,tehri garhwal,13030
5526,Uttarakhand,2018,1,almora,11367
5527,Uttarakhand,2018,1,pithoragarh,8836
5528,Uttarakhand,2018,1,chamoli,7493
5529,Uttarakhand,2018,1,uttarkashi,5816
5530,Uttarakhand,2018,2,dehradun,198296
5531,Uttarakhand,2018,2,haridwar,140718
5532,Uttarakhand,2018,2,udham singh nagar,132549
5533,Uttarakhand,2018,2,nainital,65142
5534,Uttarakhand,2018,2,pauri garhwal,28153
5535,Uttarakhand,2018,2,tehri garhwal,18021
5536,Uttarakhand,2018,2,almora,15473
5537,Uttarakhand,2018,2,pithoragarh,12486
5538,Uttarakhand,2018,2,chamoli,10502
5539,Uttarakhand,2018,2,uttarkashi,8227
5540,Uttarakhand,2018,3,dehradun,246477
5541,Uttarakhand,2018,3,haridwar,174526
5542,Uttarakhand,2018,3,udham singh nagar,162754
5543,Uttarakhand,2018,3,nainital,79936
5544,Uttarakhand,2018,3,pauri garhwal,36059
5545,Uttarakhand,2018,3,tehri garhwal,23575
5546,Uttarakhand,2018,3,almora,20152
5547,Uttarakhand,2018,3,pithoragarh,16483
5548,Uttarakhand,2018,3,chamoli,14112
5549,Uttarakhand,2018,3,uttarkashi,10793
5550,Uttarakhand,2018,4,dehradun,306969
5551,Uttarakhand,2018,4,haridwar,217634
5552,Uttarakhand,2018,4,udham singh nagar,200079
5553,Uttarakhand,2018,4,nainital,98591
5554,Uttarakhand,2018,4,pauri garhwal,45898
5555,Uttarakhand,2018,4,tehri garhwal,30089
5556,Uttarakhand,2018,4,almora,26282
5557,Uttarakhand,2018,4,pithoragarh,21378
5558,Uttarakhand,2018,4,chamoli,18391
5559,Uttarakhand,2018,4,uttarkashi,14114
5560,Uttarakhand,2019,1,dehradun,369578
5561,Uttarakhand,2019,1,haridwar,262411
5562,Uttarakhand,2019,1,udham singh nagar,238514
5563,Uttarakhand,2019,1,nainital,118824
5564,Uttarakhand,2019,1,pauri garhwal,56173
5565,Uttarakhand,2019,1,tehri garhwal,37689
5566,Uttarakhand,2019,1,almora,33092
5567,Uttarakhand,2019,1,pithoragarh,26621
5568,Uttarakhand,2019,1,chamoli,23274
5569,Uttarakhand,2019,1,uttarkashi,17873
5570,Uttarakhand,2019,2,dehradun,428353
5571,Uttarakhand,2019,2,haridwar,299436
5572,Uttarakhand,2019,2,udham singh nagar,266958
5573,Uttarakhand,2019,2,nainital,137114
5574,Uttarakhand,2019,2,pauri garhwal,65607
5575,Uttarakhand,2019,2,tehri garhwal,45652
5576,Uttarakhand,2019,2,almora,39593
5577,Uttarakhand,2019,2,pithoragarh,32308
5578,Uttarakhand,2019,2,chamoli,28063
5579,Uttarakhand,2019,2,uttarkashi,21969
5580,Uttarakhand,2019,3,dehradun,486157
5581,Uttarakhand,2019,3,haridwar,334619
5582,Uttarakhand,2019,3,udham singh nagar,292858
5583,Uttarakhand,2019,3,nainital,153561
5584,Uttarakhand,2019,3,pauri garhwal,73363
5585,Uttarakhand,2019,3,tehri garhwal,52090
5586,Uttarakhand,2019,3,almora,44182
5587,Uttarakhand,2019,3,pithoragarh,36353
5588,Uttarakhand,2019,3,chamoli,32036
5589,Uttarakhand,2019,3,uttarkashi,25151
5590,Uttarakhand,2019,4,dehradun,537026
5591,Uttarakhand,2019,4,haridwar,368737
5592,Uttarakhand,2019,4,udham singh nagar,319839
5593,Uttarakhand,2019,4,nainital,169212
5594,Uttarakhand,2019,4,pauri garhwal,81489
5595,Uttarakhand,2019,4,tehri garhwal,58542
5596,Uttarakhand,2019,4,almora,49664
5597,Uttarakhand,2019,4,pithoragarh,40980
5598,Uttarakhand,2019,4,chamoli,35948
5599,Uttarakhand,2019,4,uttarkashi,28653
5600,Uttarakhand,2020,1,dehradun,593420
5601,Uttarakhand,2020,1,haridwar,408768
5602,Uttarakhand,2020,1,udham singh nagar,351112
5603,Uttarakhand,2020,1,nainital,186948
5604,Uttarakhand,2020,1,pauri garhwal,90270
5605,Uttarakhand,2020,1,tehri garhwal,66293
5606,Uttarakhand,2020,1,almora,55964
5607,Uttarakhand,2020,1,pithoragarh,46554
5608,Uttarakhand,2020,1,chamoli,40668
5609,Uttarakhand,2020,1,uttarkashi,32713
5610,Uttarakhand,2020,2,dehradun,649026
5611,Uttarakhand,2020,2,haridwar,448939
5612,Uttarakhand,2020,2,udham singh nagar,383547
5613,Uttarakhand,2020,2,nainital,206076
5614,Uttarakhand,2020,2,pauri garhwal,101276
5615,Uttarakhand,2020,2,tehri garhwal,75996
5616,Uttarakhand,2020,2,almora,64523
5617,Uttarakhand,2020,2,pithoragarh,53375
5618,Uttarakhand,2020,2,chamoli,46467
5619,Uttarakhand,2020,2,uttarkashi,37671
5620,Uttarakhand,2020,3,dehradun,711303
5621,Uttarakhand,2020,3,haridwar,491252
5622,Uttarakhand,2020,3,udham singh nagar,418390
5623,Uttarakhand,2020,3,nainital,227497
5624,Uttarakhand,2020,3,pauri garhwal,112287
5625,Uttarakhand,2020,3,tehri garhwal,85276
5626,Uttarakhand,2020,3,almora,72829
5627,Uttarakhand,2020,3,pithoragarh,60279
5628,Uttarakhand,2020,3,chamoli,52184
5629,Uttarakhand,2020,3,uttarkashi,42144
5630,Uttarakhand,2020,4,dehradun,779564
5631,Uttarakhand,2020,4,haridwar,537058
5632,Uttarakhand,2020,4,udham singh nagar,456356
5633,Uttarakhand,2020,4,nainital,249856
5634,Uttarakhand,2020,4,pauri garhwal,123892
5635,Uttarakhand,2020,4,tehri garhwal,94520
5636,Uttarakhand,2020,4,almora,81020
5637,Uttarakhand,2020,4,pithoragarh,67024
5638,Uttarakhand,2020,4,chamoli,58039
5639,Uttarakhand,2020,4,uttarkashi,46810
5640,Uttarakhand,2021,1,dehradun,840361
5641,Uttarakhand,2021,1,haridwar,580532
5642,Uttarakhand,2021,1,udham singh nagar,492646
5643,Uttarakhand,2021,1,nainital,269308
5644,Uttarakhand,2021,1,pauri garhwal,133484
5645,Uttarakhand,2021,1,tehri garhwal,102085
5646,Uttarakhand,2021,1,almora,87354
5647,Uttarakhand,2021,1,pithoragarh,72579
5648,Uttarakhand,2021,1,chamoli,62779
5649,Uttarakhand,2021,1,uttarkashi,50696
5650,Uttarakhand,2021,2,dehradun,898504
5651,Uttarakhand,2021,2,haridwar,622292
5652,Uttarakhand,2021,2,udham singh nagar,528392
5653,Uttarakhand,2021,2,nainital,288162
5654,Uttarakhand,2021,2,pauri garhwal,143460
5655,Uttarakhand,2021,2,tehri garhwal,109890
5656,Uttarakhand,2021,2,almora,94196
5657,Uttarakhand,2021,2,pithoragarh,78079
5658,Uttarakhand,2021,2,chamoli,67712
5659,Uttarakhand,2021,2,uttarkashi,54582
5660,Uttarakhand,2021,3,dehradun,963594
5661,Uttarakhand,2021,3,haridwar,669249
5662,Uttarakhand,2021,3,udham singh nagar,568881
5663,Uttarakhand,2021,3,nainital,309820
5664,Uttarakhand,2021,3,pauri garhwal,155054
5665,Uttarakhand,2021,3,tehri garhwal,119032
5666,Uttarakhand,2021,3,almora,102118
5667,Uttarakhand,2021,3,pithoragarh,84476
5668,Uttarakhand,2021,3,chamoli,73432
5669,Uttarakhand,2021,3,uttarkashi,59174
5670,Uttarakhand,2021,4,dehradun,1028085
5671,Uttarakhand,2021,4,haridwar,716044
5672,Uttarakhand,2021,4,udham singh nagar,609138
5673,Uttarakhand,2021,4,nainital,330999
5674,Uttarakhand,2021,4,pauri garhwal,166482
5675,Uttarakhand,2021,4,tehri garhwal,127893
5676,Uttarakhand,2021,4,almora,109803
5677,Uttarakhand,2021,4,pithoragarh,90791
5678,Uttarakhand,2021,4,chamoli,78848
5679,Uttarakhand,2021,4,uttarkashi,63536
5680,Uttarakhand,2022,1,dehradun,1088710
5681,Uttarakhand,2022,1,haridwar,760173
5682,Uttarakhand,2022,1,udham singh nagar,647495
5683,Uttarakhand,2022,1,nainital,351226
5684,Uttarakhand,2022,1,pauri garhwal,177248
5685,Uttarakhand,2022,1,tehri garhwal,136364
5686,Uttarakhand,2022,1,almora,117262
5687,Uttarakhand,2022,1,pithoragarh,96837
5688,Uttarakhand,2022,1,chamoli,84165
5689,Uttarakhand,2022,1,uttarkashi,67713
5690,Uttarakhand,2022,2,dehradun,1146386
5691,Uttarakhand,2022,2,haridwar,802321
5692,Uttarakhand,2022,2,udham singh nagar,683908
5693,Uttarakhand,2022,2,nainital,370360
5694,Uttarakhand,2022,2,pauri garhwal,187078
5695,Uttarakhand,2022,2,tehri garhwal,144049
5696,Uttarakhand,2022,2,almora,123856
5697,Uttarakhand,2022,2,pithoragarh,102347
5698,Uttarakhand,2022,2,chamoli,88939
5699,Uttarakhand,2022,2,uttarkashi,71641
5700,Uttarakhand,2022,3,dehradun,1205785
5701,Uttarakhand,2022,3,haridwar,846066
5702,Uttarakhand,2022,3,udham singh nagar,722008
5703,Uttarakhand,2022,3,nainital,389791
5704,Uttarakhand,2022,3,pauri garhwal,196481
5705,Uttarakhand,2022,3,tehri garhwal,151445
5706,Uttarakhand,2022,3,almora,129898
5707,Uttarakhand,2022,3,pithoragarh,107498
5708,Uttarakhand,2022,3,chamoli,93488
5709,Uttarakhand,2022,3,uttarkashi,75369
5710,Uttarakhand,2022,4,dehradun,1262999
5711,Uttarakhand,2022,4,haridwar,887967
5712,Uttarakhand,2022,4,udham singh nagar,757652
