,State,Year,Quarter,District,Transaction_count,Transaction_amount,Transaction_Type
3133,Maharashtra,2020,2,nashik,11893531,17207891612.65169,TOTAL
3134,Maharashtra,2020,2,nagpur,8581175,13518590358.378927,TOTAL
3135,Maharashtra,2020,2,aurangabad,7820545,11549930061.996231,TOTAL
3136,Maharashtra,2020,2,ahmednagar,6617740,11240715303.18826,TOTAL
3137,Maharashtra,2020,2,solapur,6271738,11057370637.178139,TOTAL
3138,Maharashtra,2020,2,palghar,4237438,5239353069.683626,TOTAL
3139,Maharashtra,2020,2,raigad,4056198,5669347658.182283,TOTAL
3140,Maharashtra,2020,3,pune,101472134,154366363808.0403,TOTAL
3141,Maharashtra,2020,3,mumbai suburban,20687558,38421032377.84479,TOTAL
3142,Maharashtra,2020,3,nashik,17587671,26675908700.898186,TOTAL
3143,Maharashtra,2020,3,thane,16568232,26708998225.097702,TOTAL
3144,Maharashtra,2020,3,aurangabad,12231686,19033463159.354687,TOTAL
3145,Maharashtra,2020,3,nagpur,11746960,18854510864.94963,TOTAL
3146,Maharashtra,2020,3,ahmednagar,8883332,16593214276.595516,TOTAL
3147,Maharashtra,2020,3,solapur,8375851,16121372736.652992,TOTAL
3148,Maharashtra,2020,3,raigad,5427408,8380993717.388746,TOTAL
3149,Maharashtra,2020,3,palghar,5046305,7298216466.360156,TOTAL
3150,Maharashtra,2020,4,pune,142350762,182511549425.14313,TOTAL
3151,Maharashtra,2020,4,mumbai suburban,31947471,52567087497.07483,TOTAL
3152,Maharashtra,2020,4,thane,30073494,43911916102.08778,TOTAL
3153,Maharashtra,2020,4,nashik,25886584,38876096829.7729,TOTAL
3154,Maharashtra,2020,4,aurangabad,19001745,27681773653.44072,TOTAL
3155,Maharashtra,2020,4,nagpur,17881031,27734234062.40806,TOTAL
3156,Maharashtra,2020,4,ahmednagar,13929256,25560818870.682503,TOTAL
3157,Maharashtra,2020,4,solapur,12746918,24047679847.907963,TOTAL
3158,Maharashtra,2020,4,raigad,9634903,13939207766.945723,TOTAL
3159,Maharashtra,2020,4,palghar,8070045,11789420098.043339,TOTAL
3160,Maharashtra,2021,1,pune,208930588,253623629237.65793,TOTAL
3161,Maharashtra,2021,1,mumbai suburban,49079788,75911506798.24135,TOTAL
3162,Maharashtra,2021,1,thane,33503449,48840960311.87904,TOTAL
3163,Maharashtra,2021,1,nashik,27235543,41832846588.20086,TOTAL
3164,Maharashtra,2021,1,aurangabad,20324679,29945191784.134216,TOTAL
3165,Maharashtra,2021,1,nagpur,20132732,31261594334.217766,TOTAL
3166,Maharashtra,2021,1,washim,16119131,32164445523.209106,TOTAL
3167,Maharashtra,2021,1,ahmednagar,14942900,27709537707.314117,TOTAL
3168,Maharashtra,2021,1,solapur,13720797,26445846333.97523,TOTAL
3169,Maharashtra,2021,1,raigad,10673549,15596964081.61911,TOTAL
3170,Maharashtra,2021,2,pune,218732925,298657497266.99304,TOTAL
3171,Maharashtra,2021,2,mumbai suburban,51172626,79709409341.93016,TOTAL
3172,Maharashtra,2021,2,thane,34695330,51834001818.133484,TOTAL
3173,Maharashtra,2021,2,nashik,28391827,47825836433.598206,TOTAL
3174,Maharashtra,2021,2,washim,27190170,55251595071.35002,TOTAL
3175,Maharashtra,2021,2,aurangabad,23744887,36191383377.4905,TOTAL
3176,Maharashtra,2021,2,nagpur,22506189,36690120293.721405,TOTAL
3177,Maharashtra,2021,2,ahmednagar,16869500,32660327252.892723,TOTAL
3178,Maharashtra,2021,2,solapur,16828619,33876247851.21455,TOTAL
3179,Maharashtra,2021,2,raigad,11509927,16915509520.363083,TOTAL
3180,Maharashtra,2021,3,pune,303322956,372243656247.4718,TOTAL
3181,Maharashtra,2021,3,mumbai suburban,67846531,100494598469.06511,TOTAL
3182,Maharashtra,2021,3,washim,47716080,89156949627.79579,TOTAL
3183,Maharashtra,2021,3,thane,46296081,66370065441.36949,TOTAL
3184,Maharashtra,2021,3,nashik,39927545,60198709473.80904,TOTAL
3185,Maharashtra,2021,3,aurangabad,32667108,45343695947.53139,TOTAL
3186,Maharashtra,2021,3,nagpur,29998841,44274024437.65408,TOTAL
3187,Maharashtra,2021,3,ahmednagar,23270731,41445914645.10295,TOTAL
3188,Maharashtra,2021,3,solapur,22642205,41800216299.60483,TOTAL
3189,Maharashtra,2021,3,raigad,15666356,21716387176.67746,TOTAL
3190,Maharashtra,2021,4,pune,371337618,454584743765.05554,TOTAL
3191,Maharashtra,2021,4,mumbai suburban,92733033,134616103622.6073,TOTAL
3192,Maharashtra,2021,4,thane,58731186,82756618879.3905,TOTAL
3193,Maharashtra,2021,4,washim,58312102,108918964843.63313,TOTAL
3194,Maharashtra,2021,4,nashik,50753398,77325087055.88705,TOTAL
3195,Maharashtra,2021,4,aurangabad,42089766,58225600205.240555,TOTAL
3196,Maharashtra,2021,4,nagpur,37294016,55504861303.13818,TOTAL
3197,Maharashtra,2021,4,ahmednagar,30809337,53652623922.42543,TOTAL
3198,Maharashtra,2021,4,solapur,29893044,53557566277.62863,TOTAL
3199,Maharashtra,2021,4,raigad,19999796,27241010089.090332,TOTAL
3200,Maharashtra,2022,1,pune,424149132,508475101454.5797,TOTAL
3201,Maharashtra,2022,1,mumbai suburban,104595313,148080835860.6061,TOTAL
3202,Maharashtra,2022,1,washim,73700274,136398563399.82826,TOTAL
3203,Maharashtra,2022,1,thane,66420329,91604299445.99771,TOTAL
3204,Maharashtra,2022,1,nashik,59914404,89903593917.99501,TOTAL
3205,Maharashtra,2022,1,aurangabad,48288544,66140008400.38046,TOTAL
3206,Maharashtra,2022,1,nagpur,43072958,63065806665.247505,TOTAL
3207,Maharashtra,2022,1,ahmednagar,35927347,61917805949.94818,TOTAL
3208,Maharashtra,2022,1,solapur,35130037,62436627060.524826,TOTAL
3209,Maharashtra,2022,1,raigad,22836136,30642123149.62334,TOTAL
3210,Maharashtra,2022,2,pune,520321567,620747087392.5974,TOTAL
3211,Maharashtra,2022,2,mumbai suburban,125227570,172590494011.93738,TOTAL
3212,Maharashtra,2022,2,washim,98129806,175926949614.37335,TOTAL
3213,Maharashtra,2022,2,thane,76359706,103706480304.36014,TOTAL
3214,Maharashtra,2022,2,nashik,69128782,103031323327.35526,TOTAL
3215,Maharashtra,2022,2,aurangabad,55248137,75915458866.51474,TOTAL
3216,Maharashtra,2022,2,nagpur,52065290,75751126721.70934,TOTAL
3217,Maharashtra,2022,2,ahmednagar,42201172,72250021262.47775,TOTAL
3218,Maharashtra,2022,2,solapur,41690075,74367210007.30444,TOTAL
3219,Maharashtra,2022,2,raigad,26465986,34460851150.869255,TOTAL
3220,Maharashtra,2022,3,pune,505018506,549531791371.8348,TOTAL
3221,Maharashtra,2022,3,mumbai suburban,197724164,247678975470.48972,TOTAL
3222,Maharashtra,2022,3,thane,80605581,103768554261.10455,TOTAL
3223,Maharashtra,2022,3,nashik,75574380,109529218251.08426,TOTAL
3224,Maharashtra,2022,3,nagpur,73292524,101188934110.49721,TOTAL
3225,Maharashtra,2022,3,mumbai,72051672,98270574413.60028,TOTAL
3226,Maharashtra,2022,3,aurangabad,59756919,78617594736.37457,TOTAL
3227,Maharashtra,2022,3,solapur,43898093,73768556417.1306,TOTAL
3228,Maharashtra,2022,3,ahmednagar,42461860,70593347849.7045,TOTAL
3229,Maharashtra,2022,3,raigad,28475145,36394835874.96223,TOTAL
3230,Maharashtra,2022,4,pune,544687754,590334491443.0928,TOTAL
3231,Maharashtra,2022,4,mumbai suburban,248827345,310278216439.5166,TOTAL
3232,Maharashtra,2022,4,thane,96634264,120463884034.54527,TOTAL
3233,Maharashtra,2022,4,nashik,95624463,138499252102.65778,TOTAL
3234,Maharashtra,2022,4,nagpur,82944788,116240666679.72601,TOTAL
3235,Maharashtra,2022,4,mumbai,75229421,102451767492.82622,TOTAL
3236,Maharashtra,2022,4,aurangabad,67307091,90151467648.5776,TOTAL
3237,Maharashtra,2022,4,ahmednagar,50187075,84188481406.43468,TOTAL
3238,Maharashtra,2022,4,solapur,49452868,83291615226.59082,TOTAL
3239,Maharashtra,2022,4,raigad,32354836,40318975044.959946,TOTAL
3240,Manipur,2018,1,imphal west,29863,46026262.666274294,TOTAL
3241,Manipur,2018,1,imphal east,21960,26028937.81002756,TOTAL
3242,Manipur,2018,1,thoubal,8288,8366772.887529282,TOTAL
3243,Manipur,2018,1,bishnupur,7005,11341627.667845085,TOTAL
3244,Manipur,2018,1,kangpokpi,4187,12129421.383849183,TOTAL
3245,Manipur,2018,1,churachandpur,4081,11708258.721273843,TOTAL
3246,Manipur,2018,1,kakching,1622,1924584.2384454876,TOTAL
3247,Manipur,2018,1,ukhrul,1399,1647288.6651835062,TOTAL
3248,Manipur,2018,1,jiribam,1305,3564799.4519929583,TOTAL
3249,Manipur,2018,1,tamenglong,1007,1709209.2458958817,TOTAL
3250,Manipur,2018,2,imphal west,46604,84363001.78828333,TOTAL
3251,Manipur,2018,2,imphal east,42065,54561898.745482706,TOTAL
3252,Manipur,2018,2,thoubal,20689,17968719.216563758,TOTAL
3253,Manipur,2018,2,bishnupur,11338,19352100.53894212,TOTAL
3254,Manipur,2018,2,churachandpur,7110,18055703.270787828,TOTAL
3255,Manipur,2018,2,kangpokpi,6741,20315625.916537788,TOTAL
3256,Manipur,2018,2,kakching,3879,6411513.6565497685,TOTAL
3257,Manipur,2018,2,ukhrul,2800,6394470.819340965,TOTAL
3258,Manipur,2018,2,jiribam,2710,6467614.407545684,TOTAL
3259,Manipur,2018,2,tengnoupal,2080,6077962.2428630125,TOTAL
3260,Manipur,2018,3,imphal east,60511,89605715.78431109,TOTAL
3261,Manipur,2018,3,imphal west,53577,121033722.07207742,TOTAL
3262,Manipur,2018,3,thoubal,19399,34092748.237245426,TOTAL
3263,Manipur,2018,3,bishnupur,13649,24368236.711014666,TOTAL
3264,Manipur,2018,3,kangpokpi,9151,27937402.09243063,TOTAL
3265,Manipur,2018,3,churachandpur,8671,27468832.41328971,TOTAL
3266,Manipur,2018,3,kakching,4590,9968419.417644013,TOTAL
3267,Manipur,2018,3,jiribam,3959,6601625.253335206,TOTAL
3268,Manipur,2018,3,ukhrul,3600,9802720.723219434,TOTAL
3269,Manipur,2018,3,tengnoupal,3282,13385091.180977922,TOTAL
3270,Manipur,2018,4,imphal west,71845,181598328.1568606,TOTAL
3271,Manipur,2018,4,imphal east,54610,129176222.41262636,TOTAL
3272,Manipur,2018,4,thoubal,24817,52899731.29086943,TOTAL
3273,Manipur,2018,4,bishnupur,19048,37263259.12396773,TOTAL
3274,Manipur,2018,4,churachandpur,14801,54503246.75234864,TOTAL
3275,Manipur,2018,4,kangpokpi,13325,42081524.606101125,TOTAL
3276,Manipur,2018,4,kakching,6508,13429124.00454451,TOTAL
3277,Manipur,2018,4,jiribam,5444,13414981.155959103,TOTAL
3278,Manipur,2018,4,tengnoupal,5426,22155446.62844094,TOTAL
3279,Manipur,2018,4,tamenglong,4866,13057576.00717781,TOTAL
3280,Manipur,2019,1,imphal west,79612,205676258.93003774,TOTAL
3281,Manipur,2019,1,imphal east,65076,147611078.93080652,TOTAL
3282,Manipur,2019,1,thoubal,24257,47210976.00123881,TOTAL
3283,Manipur,2019,1,bishnupur,19486,48193281.39036341,TOTAL
3284,Manipur,2019,1,churachandpur,16940,53360483.20022403,TOTAL
3285,Manipur,2019,1,kangpokpi,15937,42225052.52830845,TOTAL
3286,Manipur,2019,1,kakching,6683,13774811.29579331,TOTAL
3287,Manipur,2019,1,tamenglong,6373,13975000.543136505,TOTAL
3288,Manipur,2019,1,ukhrul,6222,16838560.888422478,TOTAL
3289,Manipur,2019,1,tengnoupal,6064,21054191.304917276,TOTAL
3290,Manipur,2019,2,imphal west,78677,232056651.71484104,TOTAL
3291,Manipur,2019,2,imphal east,60830,163251483.394072,TOTAL
3292,Manipur,2019,2,thoubal,20528,50609235.604754716,TOTAL
3293,Manipur,2019,2,bishnupur,17577,41645991.98921693,TOTAL
3294,Manipur,2019,2,kangpokpi,16230,47129360.10420917,TOTAL
3295,Manipur,2019,2,churachandpur,15958,52974898.07418257,TOTAL
3296,Manipur,2019,2,ukhrul,7984,21521804.282437496,TOTAL
3297,Manipur,2019,2,kakching,6912,16106582.07225971,TOTAL
3298,Manipur,2019,2,jiribam,6285,17270321.13495752,TOTAL
3299,Manipur,2019,2,tengnoupal,6226,22523708.105631053,TOTAL
3300,Manipur,2019,3,imphal west,101022,266880799.50360966,TOTAL
3301,Manipur,2019,3,imphal east,79728,206224069.84990168,TOTAL
3302,Manipur,2019,3,thoubal,25149,56874722.875841096,TOTAL
3303,Manipur,2019,3,kangpokpi,23953,61269618.19095349,TOTAL
3304,Manipur,2019,3,churachandpur,23946,67550608.43753463,TOTAL
3305,Manipur,2019,3,bishnupur,23755,49667965.86779255,TOTAL
3306,Manipur,2019,3,ukhrul,11017,25516446.138604183,TOTAL
3307,Manipur,2019,3,kakching,10786,21658629.891090117,TOTAL
3308,Manipur,2019,3,tamenglong,9939,22282886.130792048,TOTAL
3309,Manipur,2019,3,chandel,9230,20201420.061846673,TOTAL
3310,Manipur,2019,4,imphal west,150073,445926296.05285025,TOTAL
3311,Manipur,2019,4,imphal east,96589,249197379.85855156,TOTAL
3312,Manipur,2019,4,thoubal,32971,73727196.96627039,TOTAL
3313,Manipur,2019,4,bishnupur,31835,72704593.78015086,TOTAL
3314,Manipur,2019,4,kangpokpi,28686,74931231.19366804,TOTAL
3315,Manipur,2019,4,churachandpur,26420,76031748.45585428,TOTAL
3316,Manipur,2019,4,kakching,12984,31541265.82204684,TOTAL
3317,Manipur,2019,4,ukhrul,12148,33065935.196690496,TOTAL
3318,Manipur,2019,4,tamenglong,11954,27326669.899029642,TOTAL
3319,Manipur,2019,4,chandel,11650,30393939.87145141,TOTAL
3320,Manipur,2020,1,imphal west,471392,1799193747.3658047,TOTAL
3321,Manipur,2020,1,imphal east,97573,222479758.42504126,TOTAL
3322,Manipur,2020,1,thoubal,40558,92413414.3395817,TOTAL
3323,Manipur,2020,1,bishnupur,40172,83818557.86725356,TOTAL
3324,Manipur,2020,1,kangpokpi,33643,81400323.90620552,TOTAL
3325,Manipur,2020,1,churachandpur,33637,84566221.4462608,TOTAL
3326,Manipur,2020,1,kakching,16690,37525920.22436564,TOTAL
3327,Manipur,2020,1,tamenglong,14451,31491246.17045552,TOTAL
3328,Manipur,2020,1,chandel,13716,31278977.085135248,TOTAL
3329,Manipur,2020,1,ukhrul,13355,30659040.231015503,TOTAL
3330,Manipur,2020,2,imphal west,551775,2034861513.6925411,TOTAL
3331,Manipur,2020,2,imphal east,127255,269647863.4355661,TOTAL
3332,Manipur,2020,2,bishnupur,70841,142299534.95281482,TOTAL
3333,Manipur,2020,2,thoubal,66183,158615301.51328385,TOTAL
3334,Manipur,2020,2,churachandpur,50818,128936170.25492851,TOTAL
3335,Manipur,2020,2,kangpokpi,48617,105034881.03695941,TOTAL
3336,Manipur,2020,2,kakching,30404,53791181.45126964,TOTAL
3337,Manipur,2020,2,ukhrul,24243,43560417.966341965,TOTAL
3338,Manipur,2020,2,chandel,21517,49008541.10085201,TOTAL
3339,Manipur,2020,2,tamenglong,21294,47020896.803083815,TOTAL
3340,Manipur,2020,3,imphal west,805964,3116905375.221828,TOTAL
3341,Manipur,2020,3,imphal east,148992,357420385.46601486,TOTAL
3342,Manipur,2020,3,bishnupur,82097,178752852.0332132,TOTAL
3343,Manipur,2020,3,thoubal,75667,178314817.40950677,TOTAL
3344,Manipur,2020,3,churachandpur,61160,179008408.76793513,TOTAL
3345,Manipur,2020,3,kangpokpi,56646,141494952.88474357,TOTAL
3346,Manipur,2020,3,kakching,33268,72744605.62932977,TOTAL
3347,Manipur,2020,3,ukhrul,27857,63120519.96337035,TOTAL
3348,Manipur,2020,3,chandel,25158,63504521.07112962,TOTAL
3349,Manipur,2020,3,tamenglong,24595,57102594.74572652,TOTAL
3350,Manipur,2020,4,imphal west,894877,3447479864.9516916,TOTAL
3351,Manipur,2020,4,imphal east,179438,524041651.0001225,TOTAL
3352,Manipur,2020,4,bishnupur,95869,267444206.3886955,TOTAL
3353,Manipur,2020,4,thoubal,87208,249311101.38298762,TOTAL
3354,Manipur,2020,4,kangpokpi,74472,216458503.28856832,TOTAL
3355,Manipur,2020,4,churachandpur,71693,243354880.5430908,TOTAL
3356,Manipur,2020,4,kakching,37180,96767393.90324815,TOTAL
3357,Manipur,2020,4,ukhrul,32947,91688189.17603046,TOTAL
3358,Manipur,2020,4,chandel,31540,90473275.49273106,TOTAL
3359,Manipur,2020,4,tamenglong,27674,77956516.78360562,TOTAL
3360,Manipur,2021,1,imphal west,1693458,4962553375.308464,TOTAL
3361,Manipur,2021,1,imphal east,161841,530028907.0928848,TOTAL
3362,Manipur,2021,1,bishnupur,73777,255486792.7272072,TOTAL
3363,Manipur,2021,1,thoubal,72593,240713473.66814184,TOTAL
3364,Manipur,2021,1,kangpokpi,63234,205050443.8236801,TOTAL
3365,Manipur,2021,1,churachandpur,62755,250250943.40948159,TOTAL
3366,Manipur,2021,1,kakching,29803,92307870.36114597,TOTAL
3367,Manipur,2021,1,chandel,23884,80445733.2065684,TOTAL
3368,Manipur,2021,1,ukhrul,22415,68745913.46443735,TOTAL
3369,Manipur,2021,1,senapati,22025,73777202.51436572,TOTAL
3370,Manipur,2021,2,imphal west,2353896,5697696459.585503,TOTAL
3371,Manipur,2021,2,imphal east,179337,491977805.97917175,TOTAL
3372,Manipur,2021,2,thoubal,91264,268514237.48815316,TOTAL
3373,Manipur,2021,2,bishnupur,89095,260900495.1629062,TOTAL
3374,Manipur,2021,2,churachandpur,80524,273962339.3949944,TOTAL
3375,Manipur,2021,2,kangpokpi,78765,236369410.09906265,TOTAL
3376,Manipur,2021,2,kakching,37444,92311646.34027098,TOTAL
3377,Manipur,2021,2,chandel,29178,90054101.93360364,TOTAL
3378,Manipur,2021,2,ukhrul,28524,81225585.72178741,TOTAL
3379,Manipur,2021,2,senapati,25681,70219657.8819672,TOTAL
3380,Manipur,2021,3,imphal west,3027735,7437068961.027052,TOTAL
3381,Manipur,2021,3,imphal east,226128,705081475.2381084,TOTAL
3382,Manipur,2021,3,thoubal,113257,363547884.1177802,TOTAL
3383,Manipur,2021,3,churachandpur,109913,397548796.562021,TOTAL
3384,Manipur,2021,3,bishnupur,104901,320379628.1976948,TOTAL
3385,Manipur,2021,3,kangpokpi,94883,299760833.40438926,TOTAL
3386,Manipur,2021,3,kakching,44277,128692670.00805305,TOTAL
3387,Manipur,2021,3,chandel,36126,116052040.78947881,TOTAL
3388,Manipur,2021,3,ukhrul,35250,118509943.90387844,TOTAL
3389,Manipur,2021,3,tamenglong,33266,108769884.2048046,TOTAL
3390,Manipur,2021,4,imphal west,3649688,9254105829.377777,TOTAL
3391,Manipur,2021,4,imphal east,268205,853764884.9988655,TOTAL
3392,Manipur,2021,4,thoubal,130316,393043161.28167,TOTAL
3393,Manipur,2021,4,churachandpur,121140,446895232.6851511,TOTAL
3394,Manipur,2021,4,bishnupur,113386,369885898.8351996,TOTAL
3395,Manipur,2021,4,kangpokpi,107329,318563859.8204656,TOTAL
3396,Manipur,2021,4,kakching,43224,130159064.31913412,TOTAL
3397,Manipur,2021,4,tengnoupal,40383,154956864.23616886,TOTAL
3398,Manipur,2021,4,tamenglong,40279,140792582.93230078,TOTAL
3399,Manipur,2021,4,chandel,39891,131651667.09783676,TOTAL
3400,Manipur,2022,1,imphal west,4129560,10331377272.313238,TOTAL
3401,Manipur,2022,1,imphal east,298053,926298622.7916505,TOTAL
3402,Manipur,2022,1,thoubal,159443,465999965.9324683,TOTAL
3403,Manipur,2022,1,churachandpur,132079,478282953.1412998,TOTAL
3404,Manipur,2022,1,bishnupur,129775,410979761.59592944,TOTAL
3405,Manipur,2022,1,kangpokpi,120614,361422857.4778744,TOTAL
3406,Manipur,2022,1,tamenglong,53325,182059187.8775179,TOTAL
3407,Manipur,2022,1,chandel,46964,156821048.3314056,TOTAL
3408,Manipur,2022,1,ukhrul,45977,163211543.8876433,TOTAL
3409,Manipur,2022,1,kakching,45714,129009720.36301751,TOTAL
3410,Manipur,2022,2,imphal west,4858000,11035105413.78688,TOTAL
3411,Manipur,2022,2,imphal east,334382,1017003992.8811904,TOTAL
3412,Manipur,2022,2,thoubal,179962,489921006.2514488,TOTAL
3413,Manipur,2022,2,bishnupur,132234,427663723.98262024,TOTAL
3414,Manipur,2022,2,churachandpur,130821,445674066.47566885,TOTAL
3415,Manipur,2022,2,kangpokpi,127346,360381229.24300873,TOTAL
3416,Manipur,2022,2,tamenglong,48779,158669784.21199045,TOTAL
3417,Manipur,2022,2,ukhrul,48388,165524493.50724024,TOTAL
3418,Manipur,2022,2,kakching,45754,124881636.16645998,TOTAL
3419,Manipur,2022,2,chandel,44845,161255425.28835768,TOTAL
3420,Manipur,2022,3,imphal west,4865688,11153142712.787489,TOTAL
3421,Manipur,2022,3,imphal east,401052,1106024473.2650971,TOTAL
3422,Manipur,2022,3,churachandpur,200968,560754898.7150536,TOTAL
3423,Manipur,2022,3,thoubal,198398,502784611.8050357,TOTAL
3424,Manipur,2022,3,kangpokpi,137088,382055039.86516064,TOTAL
3425,Manipur,2022,3,bishnupur,126573,397535713.9599227,TOTAL
3426,Manipur,2022,3,kakching,114178,269711112.45492435,TOTAL
3427,Manipur,2022,3,tamenglong,48889,150947198.9523353,TOTAL
3428,Manipur,2022,3,ukhrul,48127,165404721.91649568,TOTAL
3429,Manipur,2022,3,senapati,46116,141106697.64180186,TOTAL
3430,Manipur,2022,4,imphal west,4737839,11004726597.698875,TOTAL
3431,Manipur,2022,4,imphal east,417476,1124061241.8453987,TOTAL
3432,Manipur,2022,4,thoubal,252156,642341521.1672155,TOTAL
3433,Manipur,2022,4,kakching,205827,477287512.84893876,TOTAL
3434,Manipur,2022,4,kangpokpi,195796,499527018.9345387,TOTAL
3435,Manipur,2022,4,churachandpur,139622,418292018.1391273,TOTAL
3436,Manipur,2022,4,bishnupur,134155,398215642.6664851,TOTAL
3437,Manipur,2022,4,senapati,63745,180730794.84235084,TOTAL
3438,Manipur,2022,4,tamenglong,51040,160602196.99791262,TOTAL
3439,Manipur,2022,4,tengnoupal,49553,175755833.19199604,TOTAL
3440,Meghalaya,2018,1,east khasi hills,23283,31807959.175373342,TOTAL
3441,Meghalaya,2018,1,west garo hills,7660,9199200.848858135,TOTAL
3442,Meghalaya,2018,1,ribhoi,6029,8736566.953918608,TOTAL
3443,Meghalaya,2018,1,east jaintia hills,4896,8299361.376028441,TOTAL
3444,Meghalaya,2018,1,west jaintia hills,3131,2812937.948004551,TOTAL
3445,Meghalaya,2018,1,west khasi hills,1079,1647761.3372907462,TOTAL
3446,Meghalaya,2018,1,north garo hills,922,652554.6654640209,TOTAL
3447,Meghalaya,2018,1,south west garo hills,798,1015597.2351604333,TOTAL
3448,Meghalaya,2018,1,east garo hills,749,781579.3759249721,TOTAL
3449,Meghalaya,2018,1,south garo hills,705,807410.0407250253,TOTAL
3450,Meghalaya,2018,2,east khasi hills,33966,61180700.47972991,TOTAL
3451,Meghalaya,2018,2,west garo hills,10651,19685429.154264543,TOTAL
3452,Meghalaya,2018,2,ribhoi,8761,14181827.919832248,TOTAL
3453,Meghalaya,2018,2,east jaintia hills,6004,13059945.843045246,TOTAL
3454,Meghalaya,2018,2,west jaintia hills,2232,2312980.3326936862,TOTAL
3455,Meghalaya,2018,2,south west garo hills,1767,1724404.6747075585,TOTAL
3456,Meghalaya,2018,2,north garo hills,1403,1278347.188045342,TOTAL
3457,Meghalaya,2018,2,south garo hills,1103,1553253.9322072896,TOTAL
3458,Meghalaya,2018,2,east garo hills,832,1032161.1690227182,TOTAL
3459,Meghalaya,2018,2,west khasi hills,742,684129.9552836155,TOTAL
3460,Meghalaya,2018,3,east khasi hills,54015,111173160.26256448,TOTAL
3461,Meghalaya,2018,3,west garo hills,17911,31488596.43937725,TOTAL
3462,Meghalaya,2018,3,ribhoi,13023,26072883.301655468,TOTAL
3463,Meghalaya,2018,3,east jaintia hills,11397,22683448.874125846,TOTAL
3464,Meghalaya,2018,3,west jaintia hills,3240,4571330.11958733,TOTAL
3465,Meghalaya,2018,3,south west garo hills,2740,4294444.4478258435,TOTAL
3466,Meghalaya,2018,3,north garo hills,2271,1976480.205681387,TOTAL
3467,Meghalaya,2018,3,south garo hills,2110,2467349.2565310476,TOTAL
3468,Meghalaya,2018,3,east garo hills,1323,1963470.7809556075,TOTAL
3469,Meghalaya,2018,3,west khasi hills,1228,2146208.196912882,TOTAL
